zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
153,29.05.2019 21:48,29.79,10.367224363348177,12,70
154,29.05.2019 22:48,52.96,14.259916409292167,12,70
155,29.05.2019 23:48,46.34,13.223439643300074,12,69
156,30.05.2019 00:48,46.34,13.223439643300074,12,69
157,30.05.2019 01:48,62.89,15.739041298630612,12,68
158,30.05.2019 02:48,52.96,14.259916409292167,12,68
159,30.05.2019 03:48,66.2,16.21562209722464,12,68
160,30.05.2019 04:48,57.925000000000004,14.831012248176304,11,67
161,30.05.2019 05:48,34.755,11.040339782938172,11,67
162,30.05.2019 06:48,24.825,9.12128742968886,11,67
163,30.05.2019 07:48,44.685,12.751173941753644,11,66
164,30.05.2019 08:48,18.205000000000002,7.651877182539372,12,66
165,30.05.2019 09:48,41.375,12.198475334269004,12,66
166,30.05.2019 10:48,54.615,14.327829611202356,12,65
167,30.05.2019 11:48,46.34,13.223439643300074,13,64
168,30.05.2019 12:48,39.72,12.134660440243064,13,64
169,30.05.2019 13:48,49.65,13.747462493129413,14,62
170,30.05.2019 14:48,13.24,6.751101835996847,15,61
171,30.05.2019 15:48,13.24,6.751101835996847,15,59
172,30.05.2019 16:48,13.24,6.751101835996847,16,58
173,30.05.2019 17:48,3.31,3.3265088305910147,16,57
174,30.05.2019 18:48,9.93,5.818449020142739,15,56
175,30.05.2019 19:48,9.93,5.818449020142739,15,56
176,30.05.2019 20:48,11.585,5.907214106497242,14,56
177,30.05.2019 21:48,38.065,11.629049588566271,14,56
178,30.05.2019 22:48,41.375,12.198475334269004,14,56
179,30.05.2019 23:48,67.855,16.28789243615959,14,56
180,31.05.2019 00:48,46.34,12.830964993587452,13,56
181,31.05.2019 01:48,56.27,14.407269041085554,13,56
182,31.05.2019 02:48,39.72,11.710536320898242,13,56
183,31.05.2019 03:48,24.825,9.12128742968886,13,56
184,31.05.2019 04:48,59.58,14.910670703965843,13,57
185,31.05.2019 05:48,51.305,13.459476301432517,12,57
186,31.05.2019 06:48,51.305,13.459476301432517,12,57
187,31.05.2019 07:48,62.89,15.404840992363408,13,58
188,31.05.2019 08:48,59.58,14.910670703965843,13,58
189,31.05.2019 09:48,47.995,13.289213743358435,14,57
190,31.05.2019 10:48,29.79,10.367224363348177,15,57
191,31.05.2019 11:48,23.17,9.058763105413453,15,56
192,31.05.2019 12:48,26.48,9.729373258334782,16,56
193,31.05.2019 13:48,9.93,5.818449020142739,16,57
194,31.05.2019 14:48,13.24,6.751101835996847,17,57
195,31.05.2019 15:48,16.55,7.584162775151915,17,58
196,31.05.2019 16:48,6.62,4.727625619695366,17,59
197,31.05.2019 17:48,6.62,4.727625619695366,17,59
198,31.05.2019 18:48,9.93,5.818449020142739,17,60
199,31.05.2019 19:48,6.62,4.727625619695366,17,60
200,31.05.2019 20:48,13.24,6.751101835996847,17,61
201,31.05.2019 21:48,9.93,5.818449020142739,17,61
202,31.05.2019 22:48,13.24,6.751101835996847,17,62
203,31.05.2019 23:48,38.065,12.09180071464657,16,62
204,01.06.2019 00:48,34.755,11.526929458880192,16,62
205,01.06.2019 01:48,56.27,15.151161184872928,16,63
206,01.06.2019 02:48,61.235,16.064536230742036,16,63
207,01.06.2019 03:48,69.51,17.02640320208587,15,64
208,01.06.2019 04:48,69.51,17.02640320208587,15,64
209,01.06.2019 05:48,87.715,19.613670264639403,15,65
210,01.06.2019 06:48,59.58,15.630359575857117,15,65
211,01.06.2019 07:48,54.615,15.122208742442355,16,66
212,01.06.2019 08:48,36.410000000000004,12.07583086168401,16,66
213,01.06.2019 09:48,29.79,10.94554491562663,17,67
214,01.06.2019 10:48,29.79,10.94554491562663,17,68
215,01.06.2019 11:48,29.79,10.94554491562663,17,68
216,01.06.2019 12:48,11.585,6.788190523499863,18,68
217,01.06.2019 13:48,6.62,4.727625619695366,19,67
218,01.06.2019 14:48,11.585,6.788190523499863,19,66
219,01.06.2019 15:48,18.205000000000002,8.342579052667107,19,64
220,01.06.2019 16:48,46.34,14.157103846950243,19,62
221,01.06.2019 17:48,26.48,10.352872120472517,20,61
222,01.06.2019 18:48,18.205000000000002,8.342579052667107,20,61
223,01.06.2019 19:48,6.62,4.727625619695366,20,61
224,01.06.2019 20:48,29.79,10.94554491562663,19,61
225,01.06.2019 21:48,31.445,11.553630744272555,20,61
226,01.06.2019 22:48,46.34,14.157103846950243,20,61
227,01.06.2019 23:48,71.165,18.22095790490232,20,62
228,02.06.2019 00:48,130.745,26.247862356395867,20,62
229,02.06.2019 01:48,153.915,29.05735259031167,20,62
230,02.06.2019 02:48,221.77,37.014431385416614,20,62
231,02.06.2019 03:48,436.92,60.369173457982676,20,62
232,02.06.2019 04:48,609.04,78.31777883315817,20,62
233,02.06.2019 05:48,541.1850000000001,71.29060463069656,20,62
234,02.06.2019 06:48,544.495,71.50605710431161,20,61
235,02.06.2019 07:48,552.77,72.37458191144971,20,61
236,02.06.2019 08:48,521.325,69.22753916861123,20,62
237,02.06.2019 09:48,380.65000000000003,54.68431449324152,21,61
238,02.06.2019 10:48,162.19,30.342970578043275,21,62
239,02.06.2019 11:48,100.955,22.574224266849125,21,61
240,02.06.2019 12:48,56.27,16.05703385257866,21,61
241,02.06.2019 13:48,34.755,12.095095090572874,21,59
242,02.06.2019 14:48,39.72,13.173633667291647,22,58
243,02.06.2019 15:48,28.135,10.99992662800205,22,58
244,02.06.2019 16:48,153.915,29.331123029489557,22,58
245,02.06.2019 17:48,354.17,51.76656642300389,22,57
246,02.06.2019 18:48,463.40000000000003,63.361629727613,22,57
247,02.06.2019 19:48,516.36,68.9152015777361,22,57
248,02.06.2019 20:48,479.95,65.1095318555231,22,57
249,02.06.2019 21:48,471.675,64.2361929829462,22,57
250,02.06.2019 22:48,499.81,67.17661368603348,22,57
251,02.06.2019 23:48,731.51,90.70825492321553,21,57
252,03.06.2019 00:48,782.815,95.95512926008881,21,57
253,03.06.2019 01:48,916.87,109.61043948897233,21,57
254,03.06.2019 02:48,905.285,108.43722032751806,21,57
255,03.06.2019 03:48,1042.65,122.49376567786202,21,58
256,03.06.2019 04:48,1042.65,122.49376567786202,21,58
257,03.06.2019 05:48,1130.365,131.3792071176563,21,58
258,03.06.2019 06:48,1047.615,123.01283754667271,21,58
259,03.06.2019 07:48,1047.615,123.01283754667271,21,58
260,03.06.2019 08:48,1153.535,133.7127006183998,21,58
261,03.06.2019 09:48,1059.2,124.18106311935482,21,58
262,03.06.2019 10:48,963.21,114.43658942951444,21,58
263,03.06.2019 11:48,837.4300000000001,101.66874948569883,21,58
264,03.06.2019 12:48,817.57,99.64420581447804,21,58
265,03.06.2019 13:48,733.165,90.99934998553859,21,58
266,03.06.2019 14:48,549.46,72.4941778127095,22,58
267,03.06.2019 15:48,435.265,60.54064316953398,22,58
268,03.06.2019 16:48,367.41,53.22883487658434,22,57
269,03.06.2019 17:48,342.585,50.54110640520017,22,57
270,03.06.2019 18:48,331.0,49.312470594136336,22,57
271,03.06.2019 19:48,230.04500000000002,38.17905694369165,22,57
272,03.06.2019 20:48,238.32,39.123080797895305,22,57
273,03.06.2019 21:48,180.395,32.381893512767626,22,57
274,03.06.2019 22:48,244.94,39.79309640183711,22,57
275,03.06.2019 23:48,387.27,55.33581040677908,22,57
276,04.06.2019 00:48,479.95,65.1095318555231,22,57
277,04.06.2019 01:48,625.59,80.24057627936854,22,57
278,04.06.2019 02:48,753.025,93.20231807568335,22,56
279,04.06.2019 03:48,815.915,99.76373593158603,22,57
280,04.06.2019 04:48,1009.5500000000001,119.45156690056434,22,57
281,04.06.2019 05:48,852.325,103.47708692714406,22,57
282,04.06.2019 06:48,1012.86,119.77498296142795,22,57
283,04.06.2019 07:48,1090.645,127.6739787475564,22,57
284,04.06.2019 08:48,1113.815,130.0027214303497,22,57
285,04.06.2019 09:48,1307.45,149.56690697592728,22,57
286,04.06.2019 10:48,1183.325,137.04604441120705,22,57
287,04.06.2019 11:48,1012.86,119.77498296142795,22,57
288,04.06.2019 12:48,746.405,92.64267910491625,22,57
289,04.06.2019 13:48,738.13,91.79109056575898,22,57
290,04.06.2019 14:48,625.59,80.24057627936854,22,57
291,04.06.2019 15:48,570.975,74.98355532215048,23,57
292,04.06.2019 16:48,400.51,57.0769305770097,23,57
293,04.06.2019 17:48,383.96,55.31248410368523,23,57
294,04.06.2019 18:48,306.175,46.94923182278918,23,57
295,04.06.2019 19:48,297.9,46.04351583013617,23,57
296,04.06.2019 20:48,258.18,41.52848844554096,23,56
297,04.06.2019 21:48,249.905,40.59971322079327,23,56
298,04.06.2019 22:48,253.215,40.930880897438826,23,56
299,04.06.2019 23:48,253.215,40.930880897438826,23,56
300,05.06.2019 00:48,405.475,57.48744715800963,23,56
301,05.06.2019 01:48,566.01,74.33152440630569,23,56
302,05.06.2019 02:48,693.445,87.48725871688048,23,56
303,05.06.2019 03:48,936.73,112.35280711348828,23,56
304,05.06.2019 04:48,978.105,116.56155984665122,23,56
305,05.06.2019 05:48,1017.825,120.15943749430109,22,56
306,05.06.2019 06:48,1226.355,141.25977482820332,22,56
307,05.06.2019 07:48,1294.21,148.10634814906697,22,56
308,05.06.2019 08:48,1178.3600000000001,136.41195636826592,22,56
309,05.06.2019 09:48,1214.77,140.21129372297997,22,57
