zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
883,05.06.2019 12:28,335.52,49.19031346192824,25,50
882,05.06.2019 13:28,138.24,26.86902633144714,25,50
881,05.06.2019 14:28,154.07999999999998,28.57353006013714,24,50
880,05.06.2019 15:28,185.76,32.174575801399456,24,49
879,05.06.2019 16:28,201.6,34.25297585198958,25,49
878,05.06.2019 17:28,264.96,40.95229927610903,24,48
877,05.06.2019 18:28,361.44,51.375465609688106,24,48
876,05.06.2019 19:28,476.64,63.50579715856014,24,48
875,05.06.2019 20:28,417.59999999999997,57.33384526080019,24,48
874,05.06.2019 21:28,443.52,60.052891887069016,24,48
873,05.06.2019 22:28,335.52,48.608744121802836,24,48
872,05.06.2019 23:28,290.88,43.78514894402704,24,48
871,06.06.2019 00:28,256.32,40.11449242182767,24,49
870,06.06.2019 01:28,211.67999999999998,35.131138576542185,24,49
869,06.06.2019 02:28,103.67999999999999,22.167716449184123,24,49
868,06.06.2019 03:28,131.04,25.735745102871995,24,50
867,06.06.2019 04:28,142.56,27.167234506604494,24,50
866,06.06.2019 05:28,142.56,27.167234506604494,24,50
865,06.06.2019 06:28,233.28,37.708492371125445,24,50
864,06.06.2019 07:28,156.96,28.860810086640715,24,50
863,06.06.2019 08:28,77.75999999999999,18.665485459225845,24,50
862,06.06.2019 09:28,93.6,20.92959626939803,24,50
861,06.06.2019 10:28,74.88,18.341779193960434,24,50
860,06.06.2019 11:28,47.519999999999996,14.010188468506659,24,50
859,06.06.2019 12:28,59.04,15.897006510661056,24,50
858,06.06.2019 13:28,44.64,13.63774526818858,24,50
857,06.06.2019 14:28,59.04,15.897006510661056,24,50
856,06.06.2019 15:28,108.0,22.778211004197065,24,50
855,06.06.2019 16:28,70.56,17.65855865847314,24,50
854,06.06.2019 17:28,116.64,23.97741233852421,24,50
853,06.06.2019 18:28,132.48,26.018555488617842,24,51
852,06.06.2019 19:28,192.95999999999998,33.20249164285894,24,51
851,06.06.2019 20:28,288.0,43.827028430554485,24,51
850,06.06.2019 21:28,276.48,42.56232487212779,24,51
849,06.06.2019 22:28,303.84,45.57599999999999,24,51
848,06.06.2019 23:28,367.2,52.329901645097394,24,51
847,07.06.2019 00:28,397.44,55.53334775738679,24,51
846,07.06.2019 01:28,390.24,54.78493990210877,24,51
845,07.06.2019 02:28,360.0,51.57722875761929,24,51
844,07.06.2019 03:28,313.92,46.61283143471812,24,51
843,07.06.2019 04:28,288.0,43.827028430554485,24,51
842,07.06.2019 05:28,228.95999999999998,37.19697620709,24,50
841,07.06.2019 06:28,214.56,35.60911325105296,24,50
840,07.06.2019 07:28,252.0,39.785184372105,24,50
839,07.06.2019 08:28,285.12,43.38875814624894,24,50
838,07.06.2019 09:28,328.32,47.9882516531627,24,49
837,07.06.2019 10:28,256.32,40.11449242182767,24,49
836,07.06.2019 11:28,324.0,47.501375660660315,24,49
835,07.06.2019 12:28,282.24,42.950487861943394,24,49
834,07.06.2019 13:28,279.36,42.672944871428776,24,49
833,07.06.2019 14:28,293.76,44.21866527020553,24,49
832,07.06.2019 15:28,256.32,40.11449242182767,24,49
831,07.06.2019 16:28,286.56,43.44670439760635,24,49
830,07.06.2019 17:28,211.67999999999998,35.131138576542185,24,49
829,07.06.2019 18:28,223.2,36.44840737261369,24,49
828,07.06.2019 19:28,208.79999999999998,34.849678826148654,24,49
827,07.06.2019 20:28,241.92,38.54402528977042,24,49
826,07.06.2019 21:28,246.23999999999998,39.05176603619169,24,49
825,07.06.2019 22:28,282.24,42.950487861943394,24,49
824,07.06.2019 23:28,273.59999999999997,42.11896732137646,24,50
823,08.06.2019 00:28,149.76,28.017530512163273,24,50
822,08.06.2019 01:28,100.8,21.86152785145631,24,50
821,08.06.2019 02:28,113.75999999999999,23.681032409926726,24,51
820,08.06.2019 03:28,83.52,19.667948416372532,24,51
819,08.06.2019 04:28,158.4,29.12558816083008,24,51
818,08.06.2019 05:28,227.51999999999998,37.153860418535245,24,51
817,08.06.2019 06:28,234.72,37.94126084255215,24,51
816,08.06.2019 07:28,247.67999999999998,39.28013893698813,24,50
815,08.06.2019 08:28,252.0,39.785184372105,24,50
814,08.06.2019 09:28,216.0,35.65071939110693,24,49
813,08.06.2019 10:28,230.39999999999998,37.24295542827204,24,49
812,08.06.2019 11:28,224.64,36.49514646733359,24,48
811,08.06.2019 12:28,159.84,28.91614399038584,24,47
810,08.06.2019 13:28,172.79999999999998,30.342682808215887,24,46
809,08.06.2019 14:28,210.23999999999998,34.70003354067742,24,46
808,08.06.2019 15:28,164.16,29.245890895318432,24,45
807,08.06.2019 16:28,185.76,31.759402590777377,24,45
806,08.06.2019 17:28,167.04,29.541341947939777,24,44
805,08.06.2019 18:28,191.51999999999998,32.34279987879837,24,44
804,08.06.2019 19:28,239.04,37.572558096067304,24,43
803,08.06.2019 20:28,266.4,40.5400012982629,24,43
802,08.06.2019 21:28,354.24,49.972944657906424,24,43
801,08.06.2019 22:28,266.4,40.5400012982629,24,43
800,08.06.2019 23:28,277.92,41.83432547622386,24,43
799,09.06.2019 00:28,326.88,47.089657265893905,24,43
798,09.06.2019 01:28,253.44,39.17176452497385,24,43
797,09.06.2019 02:28,280.8,42.12,24,43
796,09.06.2019 03:28,239.04,37.572558096067304,24,43
795,09.06.2019 04:28,246.23999999999998,38.21443855440204,24,42
794,09.06.2019 05:28,226.07999999999998,36.02030934817831,24,42
793,09.06.2019 06:28,239.04,37.41014461810895,24,42
792,09.06.2019 07:28,312.47999999999996,45.402291395919654,24,42
791,09.06.2019 08:28,319.68,46.181939417350435,24,42
790,09.06.2019 09:28,341.28,48.50990179082104,24,42
789,09.06.2019 10:28,295.2,43.55046079313188,24,42
788,09.06.2019 11:28,275.03999999999996,41.400809150045376,24,42
787,09.06.2019 12:28,260.64,39.81341763777633,24,42
786,09.06.2019 13:28,194.4,32.44625270020737,24,42
785,09.06.2019 14:28,162.72,28.77734172514823,24,42
784,09.06.2019 15:28,226.07999999999998,36.02030934817831,24,42
783,09.06.2019 16:28,218.88,35.207047606166256,24,42
782,09.06.2019 17:28,233.28,36.829713533034344,24,42
781,09.06.2019 18:28,250.56,38.72663083719006,24,42
780,09.06.2019 19:28,233.28,36.829713533034344,24,42
779,09.06.2019 20:28,249.12,38.66139105211434,24,43
778,09.06.2019 21:28,195.84,32.6865953128015,24,43
777,09.06.2019 22:28,203.04,33.51167622764052,24,43
776,09.06.2019 23:28,254.88,39.39433136886575,24,44
775,10.06.2019 00:28,208.79999999999998,34.277019430180175,24,44
774,10.06.2019 01:28,198.72,33.16728053798976,24,44
773,10.06.2019 02:28,142.56,26.67053385292465,24,45
772,10.06.2019 03:28,149.76,27.536919715693898,24,45
771,10.06.2019 04:28,113.75999999999999,23.10476522278467,24,45
770,10.06.2019 05:28,126.72,24.887313945634457,24,46
769,10.06.2019 06:28,53.28,14.752563980542499,24,46
768,10.06.2019 07:28,72.0,17.636326148038883,24,46
767,10.06.2019 08:28,112.32,23.089360029689978,24,46
766,10.06.2019 09:28,122.39999999999999,24.299333324188133,24,46
765,10.06.2019 10:28,123.83999999999999,24.585207833884464,24,47
764,10.06.2019 11:28,148.32,27.748131180315546,25,46
763,10.06.2019 12:28,156.96,28.62350290103539,24,47
762,10.06.2019 13:28,149.76,27.772403049105264,24,47
761,10.06.2019 14:28,220.32,36.16816532977632,25,47
760,10.06.2019 15:28,285.12,43.38875814624894,25,47
759,10.06.2019 16:28,280.8,42.89290850478666,25,47
758,10.06.2019 17:28,254.88,40.06230592171032,25,47
757,10.06.2019 18:28,311.03999999999996,46.18519077935373,25,47
756,10.06.2019 19:28,339.84,49.377607232428744,25,48
755,10.06.2019 20:28,351.36,50.61619547523398,25,48
754,10.06.2019 21:28,370.08,52.74033224623541,25,49
753,10.06.2019 22:28,270.71999999999997,42.013534784956626,25,49
752,10.06.2019 23:28,171.35999999999999,30.528605408270995,24,49
751,11.06.2019 00:28,149.76,28.017530512163273,24,50
750,11.06.2019 01:28,77.75999999999999,18.665485459225845,24,50
749,11.06.2019 02:28,119.52,24.27462675305225,24,50
748,11.06.2019 03:28,144.0,27.441651016772223,24,51
747,11.06.2019 04:28,67.67999999999999,17.32866480719158,24,51
746,11.06.2019 05:28,86.39999999999999,19.98031727127649,24,51
745,11.06.2019 06:28,48.96,14.434739634218978,24,52
744,11.06.2019 07:28,48.96,14.434739634218978,24,52
743,11.06.2019 08:28,50.4,14.859290799931303,25,52
742,11.06.2019 09:28,43.199999999999996,13.722994637402646,25,53
741,11.06.2019 10:28,46.08,14.077672534904343,25,53
740,11.06.2019 11:28,122.39999999999999,25.161482083636514,25,53
739,11.06.2019 12:28,105.11999999999999,22.79845047366158,25,52
738,11.06.2019 13:28,171.35999999999999,31.00019040410734,25,52
737,11.06.2019 14:28,171.35999999999999,31.00019040410734,25,52
736,11.06.2019 15:28,138.24,27.149797031601228,26,51
735,11.06.2019 16:28,178.56,32.05250093206457,26,51
734,11.06.2019 17:28,146.88,28.26324904717613,26,51
733,11.06.2019 18:28,190.07999999999998,33.376951089037476,26,51
732,11.06.2019 19:28,178.56,32.05250093206457,26,51
731,11.06.2019 20:28,223.2,36.839076704143835,25,50
730,11.06.2019 21:28,191.51999999999998,33.172237066559134,25,50
729,11.06.2019 22:28,158.4,29.374657071169025,25,51
728,11.06.2019 23:28,182.88,32.342676098175446,25,51
727,12.06.2019 00:28,169.92,30.739684602392153,25,51
726,12.06.2019 01:28,120.96,24.865464647358436,25,52
725,12.06.2019 02:28,136.79999999999998,26.866986645855384,25,52
724,12.06.2019 03:28,70.56,18.06605479898697,25,52
723,12.06.2019 04:28,70.56,18.06605479898697,25,52
722,12.06.2019 05:28,128.16,25.728907718044233,25,52
721,12.06.2019 06:28,125.28,25.444488283319824,25,52
720,12.06.2019 07:28,66.24,17.37755989098314,25,52
719,12.06.2019 08:28,84.96,20.007050975275508,25,52
718,12.06.2019 09:28,77.75999999999999,19.047232239881993,25,52
717,12.06.2019 10:28,103.67999999999999,22.486142932926487,25,51
716,12.06.2019 11:28,103.67999999999999,22.486142932926487,25,51
715,12.06.2019 12:28,92.16,20.948247086570277,25,51
714,12.06.2019 13:28,106.56,23.110758014396673,26,50
713,12.06.2019 14:28,102.24,22.507094758354274,26,50
712,12.06.2019 15:28,139.68,27.14891202239972,26,49
711,12.06.2019 16:28,100.8,22.190093423729568,26,49
710,12.06.2019 17:28,164.16,30.184700457587542,26,49
709,12.06.2019 18:28,152.64,28.816647496249058,26,49
708,12.06.2019 19:28,144.0,27.709067693309937,26,49
707,12.06.2019 20:28,223.2,37.043037274585295,26,49
706,12.06.2019 21:28,195.84,33.920483015428886,26,49
705,12.06.2019 22:28,252.0,40.339682695826944,26,50
704,12.06.2019 23:28,319.68,47.787272615205815,26,50
703,13.06.2019 00:28,326.88,48.53721438385785,26,50
702,13.06.2019 01:28,335.52,49.49881641365722,26,50
701,13.06.2019 02:28,347.03999999999996,50.724423896544785,26,50
700,13.06.2019 03:28,362.88,52.42274204131671,26,50
699,13.06.2019 04:28,430.56,59.620220034124586,26,50
698,13.06.2019 05:28,433.44,59.888342359306066,26,50
697,13.06.2019 06:28,354.24,51.46987872532827,26,50
696,13.06.2019 07:28,348.47999999999996,50.7824625412436,26,49
695,13.06.2019 08:28,226.07999999999998,37.31441962935859,26,49
694,13.06.2019 09:28,266.4,41.87303161308705,26,49
693,13.06.2019 10:28,236.16,38.36669244001736,26,48
692,13.06.2019 11:28,256.32,40.65037634176678,26,48
691,13.06.2019 12:28,217.44,36.29173450171343,26,48
690,13.06.2019 13:28,241.92,38.91305261734164,26,47
689,13.06.2019 14:28,357.12,51.44596917154929,26,47
688,13.06.2019 15:28,338.4,49.461575168829974,26,47
687,13.06.2019 16:28,295.2,44.75665528396633,26,47
686,13.06.2019 17:28,345.59999999999997,50.21451582958856,26,47
