zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
405,09.06.2019 11:22,235.585,32.91773281859896,24,41
406,09.06.2019 12:22,269.367,36.472464215692916,24,41
407,09.06.2019 13:22,253.365,34.78541595905804,24,41
408,09.06.2019 14:22,231.14000000000001,32.449238952883924,24,41
409,09.06.2019 15:22,229.362,32.277290114659294,24,41
410,09.06.2019 16:22,264.922,36.00851971492773,24,41
411,09.06.2019 17:22,267.589,36.300853254896495,24,41
412,09.06.2019 18:22,282.702,37.8615010537089,24,41
413,09.06.2019 19:22,277.368,37.41561833978154,24,42
414,09.06.2019 20:22,179.578,27.031248202250033,24,42
415,09.06.2019 21:22,256.921,35.34748532565648,24,43
416,09.06.2019 22:22,226.695,32.140370758949366,24,43
417,09.06.2019 23:22,322.707,42.31554477024053,24,44
418,10.06.2019 00:22,424.942,52.844200353860096,24,44
419,10.06.2019 01:22,428.498,53.28641123548235,24,45
420,10.06.2019 02:22,438.277,54.29612366641923,24,45
421,10.06.2019 03:22,445.389,55.0252070385593,24,45
422,10.06.2019 04:22,411.607,51.65155601300616,24,46
423,10.06.2019 05:22,390.271,49.45921807139941,24,46
424,10.06.2019 06:22,364.49,46.81037449210282,24,46
425,10.06.2019 07:22,378.714,48.27675190176945,24,46
426,10.06.2019 08:22,388.493,49.29050155674631,24,46
427,10.06.2019 09:22,328.93,43.13154701098897,24,46
428,10.06.2019 10:22,274.701,37.56042953777518,24,47
429,10.06.2019 11:22,253.365,35.32053705914205,24,47
430,10.06.2019 12:22,264.922,36.52563402428541,24,47
431,10.06.2019 13:22,277.368,37.84898486725079,24,47
432,10.06.2019 14:22,315.595,42.04874130214793,25,47
433,10.06.2019 15:22,350.266,45.659704958559,25,47
434,10.06.2019 16:22,313.817,41.88310832272138,25,47
435,10.06.2019 17:22,279.146,38.24598673318663,25,47
436,10.06.2019 18:22,379.603,48.68933882794984,25,47
437,10.06.2019 19:22,311.15,41.59880677375254,25,47
438,10.06.2019 20:22,264.033,36.724128147178305,25,48
439,10.06.2019 21:22,320.92900000000003,42.68754754422851,25,48
440,10.06.2019 22:22,272.034,37.34855187183075,24,48
441,10.06.2019 23:22,277.368,38.00238172214723,24,49
442,11.06.2019 00:22,187.579,28.43973117043063,24,49
443,11.06.2019 01:22,184.912,28.139387087328792,24,49
444,11.06.2019 02:22,197.358,29.50200371869304,24,49
445,11.06.2019 03:22,248.031,34.9045114030618,24,49
