id;Datum/Čas;Teplota[°C];Vlhkost[%rv]
1254;4.8.2019 11:16:00;27,20;41,50
1255;4.8.2019 11:46:00;27,20;41,20
1256;4.8.2019 12:16:00;27,20;40,50
1257;4.8.2019 12:46:00;27,20;40,70
1258;4.8.2019 13:16:00;27,30;41,30
1259;4.8.2019 13:46:00;27,40;41,40
1260;4.8.2019 14:16:00;27,40;41,00
1261;4.8.2019 14:46:00;27,60;40,90
1262;4.8.2019 15:16:00;27,60;40,80
1263;4.8.2019 15:46:00;27,60;40,30
1264;4.8.2019 16:16:00;27,60;40,20
1265;4.8.2019 16:46:00;27,60;39,90
1266;4.8.2019 17:16:00;27,50;39,90
1267;4.8.2019 17:46:00;27,50;39,80
1268;4.8.2019 18:16:00;27,50;39,70
1269;4.8.2019 18:46:00;27,50;39,60
1270;4.8.2019 19:16:00;27,40;39,50
1271;4.8.2019 19:46:00;27,40;39,40
1272;4.8.2019 20:16:00;27,30;39,40
1273;4.8.2019 20:46:00;27,20;39,60
1274;4.8.2019 21:16:00;27,10;39,70
1275;4.8.2019 21:46:00;27,00;40,20
1276;4.8.2019 22:16:00;26,90;40,40
1277;4.8.2019 22:46:00;26,80;40,60
1278;4.8.2019 23:16:00;26,80;40,80
1279;4.8.2019 23:46:00;26,70;41,10
1280;5.8.2019 0:16:00;26,70;41,30
1281;5.8.2019 0:46:00;26,60;41,40
1282;5.8.2019 1:16:00;26,60;41,60
1283;5.8.2019 1:46:00;26,50;41,80
1284;5.8.2019 2:16:00;26,50;41,90
1285;5.8.2019 2:46:00;26,40;42,10
1286;5.8.2019 3:16:00;26,40;42,20
1287;5.8.2019 3:46:00;26,40;42,30
1288;5.8.2019 4:16:00;26,30;42,50
1289;5.8.2019 4:46:00;26,30;42,60
1290;5.8.2019 5:16:00;26,30;42,70
1291;5.8.2019 5:46:00;26,20;42,70
1292;5.8.2019 6:16:00;26,30;42,70
1293;5.8.2019 6:46:00;26,60;42,30
1294;5.8.2019 7:16:00;26,70;41,90
1295;5.8.2019 7:46:00;26,90;41,60
1296;5.8.2019 8:16:00;27,10;41,40
1297;5.8.2019 8:46:00;27,20;41,30
1298;5.8.2019 9:16:00;27,20;41,50
1299;5.8.2019 9:46:00;27,30;41,50
1300;5.8.2019 10:16:00;27,40;41,70
1301;5.8.2019 10:46:00;27,40;41,70
1302;5.8.2019 11:16:00;27,50;41,40
1303;5.8.2019 11:46:00;27,50;41,00
1304;5.8.2019 12:16:00;27,50;40,70
1305;5.8.2019 12:46:00;27,50;40,30
1306;5.8.2019 13:16:00;27,70;39,90
1307;5.8.2019 13:46:00;27,70;39,80
1308;5.8.2019 14:16:00;27,70;39,20
1309;5.8.2019 14:46:00;27,70;38,90
1310;5.8.2019 15:16:00;27,70;38,60
1311;5.8.2019 15:46:00;27,80;38,10
1312;5.8.2019 16:16:00;27,70;38,30
1313;5.8.2019 16:46:00;27,60;38,40
1314;5.8.2019 17:16:00;27,60;38,60
1315;5.8.2019 17:46:00;27,50;40,80
1316;5.8.2019 18:16:00;27,40;43,60
1317;5.8.2019 18:46:00;27,30;43,70
1318;5.8.2019 19:16:00;27,30;44,90
1319;5.8.2019 19:46:00;27,30;45,10
1320;5.8.2019 20:16:00;27,20;45,00
1321;5.8.2019 20:46:00;27,10;44,60
1322;5.8.2019 21:16:00;27,00;44,60
1323;5.8.2019 21:46:00;27,00;44,90
1324;5.8.2019 22:16:00;26,90;45,00
1325;5.8.2019 22:46:00;26,80;45,10
1326;5.8.2019 23:16:00;26,80;45,20
1327;5.8.2019 23:46:00;26,80;44,90
1328;6.8.2019 0:16:00;26,70;44,80
1329;6.8.2019 0:46:00;26,70;44,80
1330;6.8.2019 1:16:00;26,70;44,70
1331;6.8.2019 1:46:00;26,60;44,80
1332;6.8.2019 2:16:00;26,60;44,90
1333;6.8.2019 2:46:00;26,50;45,00
1334;6.8.2019 3:16:00;26,50;45,00
1335;6.8.2019 3:46:00;26,40;45,10
1336;6.8.2019 4:16:00;26,40;45,10
1337;6.8.2019 4:46:00;26,40;45,20
1338;6.8.2019 5:16:00;26,30;45,00
1339;6.8.2019 5:46:00;26,30;44,90
1340;6.8.2019 6:16:00;26,30;44,70
1341;6.8.2019 6:46:00;26,50;44,60
1342;6.8.2019 7:16:00;26,60;44,40
1343;6.8.2019 7:46:00;26,70;44,10
1344;6.8.2019 8:16:00;26,90;43,90
1345;6.8.2019 8:46:00;27,00;44,10
1346;6.8.2019 9:16:00;26,80;46,40
1347;6.8.2019 9:46:00;26,80;47,70
1348;6.8.2019 10:16:00;27,00;47,20
1349;6.8.2019 10:46:00;27,10;46,70
1350;6.8.2019 11:16:00;27,30;46,70
1351;6.8.2019 11:46:00;27,50;43,30
1352;6.8.2019 12:16:00;27,60;42,30
1353;6.8.2019 12:46:00;27,80;42,80
1354;6.8.2019 13:16:00;27,90;43,30
1355;6.8.2019 13:46:00;28,00;43,00
1356;6.8.2019 14:16:00;28,10;43,00
1357;6.8.2019 14:46:00;28,10;42,30
1358;6.8.2019 15:16:00;28,10;42,90
1359;6.8.2019 15:46:00;28,00;46,10
1360;6.8.2019 16:16:00;27,80;54,80
1361;6.8.2019 16:46:00;27,70;53,30
1362;6.8.2019 17:16:00;27,60;53,70
1363;6.8.2019 17:46:00;27,60;52,60
1364;6.8.2019 18:16:00;27,60;51,10
1365;6.8.2019 18:46:00;27,60;50,90
1366;6.8.2019 19:16:00;27,60;50,60
1367;6.8.2019 19:46:00;27,60;50,30
1368;6.8.2019 20:16:00;27,50;50,00
1369;6.8.2019 20:46:00;27,40;49,90
1370;6.8.2019 21:16:00;27,30;49,90
1371;6.8.2019 21:46:00;27,30;50,10
1372;6.8.2019 22:16:00;27,20;50,30
1373;6.8.2019 22:46:00;27,10;50,40
1374;6.8.2019 23:16:00;27,10;50,50
1375;6.8.2019 23:46:00;27,10;50,60
1376;7.8.2019 0:16:00;27,00;50,50
1377;7.8.2019 0:46:00;27,00;50,60
1378;7.8.2019 1:16:00;27,00;50,80
1379;7.8.2019 1:46:00;26,90;50,40
1380;7.8.2019 2:16:00;26,90;50,30
1381;7.8.2019 2:46:00;26,90;50,30
1382;7.8.2019 3:16:00;26,90;50,20
1383;7.8.2019 3:46:00;26,80;50,40
1384;7.8.2019 4:16:00;26,80;50,40
1385;7.8.2019 4:46:00;26,80;50,30
1386;7.8.2019 5:16:00;26,70;50,40
1387;7.8.2019 5:46:00;26,70;50,50
1388;7.8.2019 6:16:00;26,70;50,60
1389;7.8.2019 6:46:00;26,80;50,90
1390;7.8.2019 7:16:00;27,00;53,50
1391;7.8.2019 7:46:00;27,20;53,00
1392;7.8.2019 8:16:00;27,20;52,60
1393;7.8.2019 8:46:00;27,30;52,20
1394;7.8.2019 9:16:00;27,30;52,10
1395;7.8.2019 9:46:00;27,30;52,30
1396;7.8.2019 10:16:00;27,40;52,40
1397;7.8.2019 10:46:00;27,50;52,30
1398;7.8.2019 11:16:00;27,50;53,60
1399;7.8.2019 11:46:00;27,30;53,60
1400;7.8.2019 12:16:00;27,20;53,60
1401;7.8.2019 12:46:00;27,50;52,80
1402;7.8.2019 13:16:00;27,70;51,90
1403;7.8.2019 13:46:00;27,80;50,40
1404;7.8.2019 14:16:00;27,80;48,90
1405;7.8.2019 14:46:00;28,00;47,20
1406;7.8.2019 15:16:00;28,00;45,40
1407;7.8.2019 15:46:00;28,20;45,20
1408;7.8.2019 16:16:00;28,20;45,10
1409;7.8.2019 16:46:00;28,00;43,50
1410;7.8.2019 17:16:00;27,60;48,90
1411;7.8.2019 17:46:00;27,40;50,10
1412;7.8.2019 18:16:00;27,20;51,40
1413;7.8.2019 18:46:00;27,20;50,50
1414;7.8.2019 19:16:00;27,30;50,40
1415;7.8.2019 19:46:00;27,20;50,50
1416;7.8.2019 20:16:00;27,20;50,50
1417;7.8.2019 20:46:00;27,20;50,50
1418;7.8.2019 21:16:00;27,10;50,70
1419;7.8.2019 21:46:00;27,10;50,90
1420;7.8.2019 22:16:00;27,10;51,10
1421;7.8.2019 22:46:00;27,00;51,30
1422;7.8.2019 23:16:00;27,00;51,00
1423;7.8.2019 23:46:00;27,00;50,90
1424;8.8.2019 0:16:00;26,90;50,70
1425;8.8.2019 0:46:00;26,90;50,60
1426;8.8.2019 1:16:00;26,90;50,40
1427;8.8.2019 1:46:00;26,80;50,30
1428;8.8.2019 2:16:00;26,80;50,20
1429;8.8.2019 2:46:00;26,70;49,90
1430;8.8.2019 3:16:00;26,70;49,80
1431;8.8.2019 3:46:00;26,70;49,60
1432;8.8.2019 4:16:00;26,60;49,40
1433;8.8.2019 4:46:00;26,60;49,30
1434;8.8.2019 5:16:00;26,60;49,20
1435;8.8.2019 5:46:00;26,50;49,00
1436;8.8.2019 6:16:00;26,50;52,60
1437;8.8.2019 6:46:00;26,70;50,30
1438;8.8.2019 7:16:00;26,90;48,70
1439;8.8.2019 7:46:00;27,20;47,60
1440;8.8.2019 8:16:00;27,40;47,30
1441;8.8.2019 8:46:00;27,40;46,30
1442;8.8.2019 9:16:00;27,00;45,80
1443;8.8.2019 9:46:00;26,50;46,80
1444;8.8.2019 10:16:00;26,30;47,60
1445;8.8.2019 10:46:00;26,40;48,00
1446;8.8.2019 11:16:00;26,60;47,30
1447;8.8.2019 11:46:00;26,70;45,60
1448;8.8.2019 12:16:00;26,90;44,20
1449;8.8.2019 12:46:00;27,00;43,70
1450;8.8.2019 13:16:00;27,00;43,50
1451;8.8.2019 13:46:00;27,20;42,70
1452;8.8.2019 14:16:00;27,20;42,30
1453;8.8.2019 14:46:00;27,40;41,40
1454;8.8.2019 15:16:00;27,40;41,30
1455;8.8.2019 15:46:00;27,50;41,90
1456;8.8.2019 16:16:00;27,70;42,20
1457;8.8.2019 16:46:00;27,70;40,80
1458;8.8.2019 17:16:00;27,80;40,70
1459;8.8.2019 17:46:00;27,90;39,20
1460;8.8.2019 18:16:00;27,80;38,40
1461;8.8.2019 18:46:00;27,80;38,80
1462;8.8.2019 19:16:00;27,70;40,60
1463;8.8.2019 19:46:00;27,70;40,70
1464;8.8.2019 20:16:00;27,60;40,60
1465;8.8.2019 20:46:00;27,40;40,90
1466;8.8.2019 21:16:00;27,40;41,20
1467;8.8.2019 21:46:00;27,30;41,40
1468;8.8.2019 22:16:00;27,20;41,60
1469;8.8.2019 22:46:00;27,10;41,90
1470;8.8.2019 23:16:00;27,10;42,20
1471;8.8.2019 23:46:00;27,00;42,40
1472;9.8.2019 0:16:00;26,90;42,60
1473;9.8.2019 0:46:00;26,90;42,70
1474;9.8.2019 1:16:00;26,90;42,80
1475;9.8.2019 1:46:00;26,80;42,90
1476;9.8.2019 2:16:00;26,80;43,10
1477;9.8.2019 2:46:00;26,70;43,20
1478;9.8.2019 3:16:00;26,70;43,30
1479;9.8.2019 3:46:00;26,60;43,40
1480;9.8.2019 4:16:00;26,60;43,50
1481;9.8.2019 4:46:00;26,50;43,60
1482;9.8.2019 5:16:00;26,50;43,60
1483;9.8.2019 5:46:00;26,50;43,60
1484;9.8.2019 6:16:00;26,40;43,60
1485;9.8.2019 6:46:00;26,70;43,30
1486;9.8.2019 7:16:00;27,00;42,80
1487;9.8.2019 7:46:00;27,20;42,50
1488;9.8.2019 8:16:00;27,30;42,30
1489;9.8.2019 8:46:00;27,40;42,10
1490;9.8.2019 9:16:00;26,70;43,10
1491;9.8.2019 9:46:00;26,70;43,50
1492;9.8.2019 10:16:00;26,80;42,50
1493;9.8.2019 10:46:00;26,90;41,70
1494;9.8.2019 11:16:00;27,00;41,70
1495;9.8.2019 11:46:00;27,10;41,60
1496;9.8.2019 12:16:00;27,10;41,70
1497;9.8.2019 12:46:00;27,20;41,60
1498;9.8.2019 13:16:00;27,30;41,40
1499;9.8.2019 13:46:00;27,30;41,50
1500;9.8.2019 14:16:00;27,40;41,30
1501;9.8.2019 14:46:00;27,50;41,20
1502;9.8.2019 15:16:00;27,60;40,90
1503;9.8.2019 15:46:00;27,70;40,80
1504;9.8.2019 16:16:00;27,70;40,80
1505;9.8.2019 16:46:00;27,80;40,80
1506;9.8.2019 17:16:00;27,80;40,80
1507;9.8.2019 17:46:00;27,80;40,70
1508;9.8.2019 18:16:00;27,70;40,80
1509;9.8.2019 18:46:00;27,70;40,90
1510;9.8.2019 19:16:00;27,70;40,90
1511;9.8.2019 19:46:00;27,60;41,10
1512;9.8.2019 20:16:00;27,60;41,20
1513;9.8.2019 20:46:00;27,50;41,40
1514;9.8.2019 21:16:00;27,50;41,50
1515;9.8.2019 21:46:00;27,40;41,60
1516;9.8.2019 22:16:00;27,40;42,00
1517;9.8.2019 22:46:00;27,30;42,30
1518;9.8.2019 23:16:00;27,30;42,60
1519;9.8.2019 23:46:00;27,20;43,00
1520;10.8.2019 0:16:00;27,20;43,20
1521;10.8.2019 0:46:00;27,10;43,40
1522;10.8.2019 1:16:00;27,10;43,80
1523;10.8.2019 1:46:00;27,10;43,90
1524;10.8.2019 2:16:00;27,10;44,90
1525;10.8.2019 2:46:00;27,10;45,70
1526;10.8.2019 3:16:00;27,00;46,70
1527;10.8.2019 3:46:00;27,00;47,60
1528;10.8.2019 4:16:00;27,00;48,30
1529;10.8.2019 4:46:00;26,90;48,90
1530;10.8.2019 5:16:00;26,90;49,30
1531;10.8.2019 5:46:00;26,90;49,60
1532;10.8.2019 6:16:00;26,90;49,90
1533;10.8.2019 6:46:00;26,90;49,90
1534;10.8.2019 7:16:00;26,90;50,20
1535;10.8.2019 7:46:00;27,00;50,30
1536;10.8.2019 8:16:00;27,10;50,60
1537;10.8.2019 8:46:00;27,10;50,80
1538;10.8.2019 9:16:00;27,20;49,10
1539;10.8.2019 9:46:00;27,30;49,40
1540;10.8.2019 10:16:00;27,30;49,40
1541;10.8.2019 10:46:00;27,40;49,50
1542;10.8.2019 11:16:00;27,40;49,40
1543;10.8.2019 11:46:00;27,50;49,80
1544;10.8.2019 12:16:00;27,40;49,70
1545;10.8.2019 12:46:00;27,40;50,20
1546;10.8.2019 13:16:00;27,40;50,40
1547;10.8.2019 13:46:00;27,40;52,00
1548;10.8.2019 14:16:00;27,30;51,90
1549;10.8.2019 14:46:00;27,30;51,90
1550;10.8.2019 15:16:00;27,30;52,40
1551;10.8.2019 15:46:00;27,30;52,20
1552;10.8.2019 16:16:00;27,20;52,00
1553;10.8.2019 16:46:00;27,20;52,10
1554;10.8.2019 17:16:00;27,10;52,20
1555;10.8.2019 17:46:00;27,00;52,20
1556;10.8.2019 18:16:00;27,00;52,00
1557;10.8.2019 18:46:00;27,00;51,90
1558;10.8.2019 19:16:00;27,00;51,90
1559;10.8.2019 19:46:00;27,00;52,00
1560;10.8.2019 20:16:00;26,90;52,00
1561;10.8.2019 20:46:00;26,90;52,00
1562;10.8.2019 21:16:00;26,80;52,20
1563;10.8.2019 21:46:00;26,80;52,10
1564;10.8.2019 22:16:00;26,70;52,10
1565;10.8.2019 22:46:00;26,70;52,10
1566;10.8.2019 23:16:00;26,60;51,90
1567;10.8.2019 23:46:00;26,60;51,90
1568;11.8.2019 0:16:00;26,60;51,60
1569;11.8.2019 0:46:00;26,50;51,50
1570;11.8.2019 1:16:00;26,50;51,30
1571;11.8.2019 1:46:00;26,40;51,10
1572;11.8.2019 2:16:00;26,40;50,80
1573;11.8.2019 2:46:00;26,40;50,50
1574;11.8.2019 3:16:00;26,30;50,30
1575;11.8.2019 3:46:00;26,30;50,10
1576;11.8.2019 4:16:00;26,20;50,00
1577;11.8.2019 4:46:00;26,20;49,90
1578;11.8.2019 5:16:00;26,10;49,70
1579;11.8.2019 5:46:00;26,10;49,60
1580;11.8.2019 6:16:00;26,10;49,50
1581;11.8.2019 6:46:00;26,20;49,30
1582;11.8.2019 7:16:00;26,30;49,20
1583;11.8.2019 7:46:00;26,50;48,90
1584;11.8.2019 8:16:00;26,70;48,50
1585;11.8.2019 8:46:00;26,80;48,30
1586;11.8.2019 9:16:00;26,90;48,40
1587;11.8.2019 9:46:00;26,90;48,70
1588;11.8.2019 10:16:00;26,90;48,90
1589;11.8.2019 10:46:00;27,00;48,70
1590;11.8.2019 11:16:00;27,00;48,10
1591;11.8.2019 11:46:00;27,00;47,80
1592;11.8.2019 12:16:00;27,10;47,00
1593;11.8.2019 12:46:00;27,20;46,30
1594;11.8.2019 13:16:00;27,20;45,20
1595;11.8.2019 13:46:00;27,20;44,90
1596;11.8.2019 14:16:00;27,30;45,00
1597;11.8.2019 14:46:00;27,30;45,00
1598;11.8.2019 15:16:00;27,40;44,80
1599;11.8.2019 15:46:00;27,50;44,70
1600;11.8.2019 16:16:00;27,50;44,60
1601;11.8.2019 16:46:00;27,50;44,50
1602;11.8.2019 17:16:00;27,50;44,40
1603;11.8.2019 17:46:00;27,50;44,50
1604;11.8.2019 18:16:00;27,50;44,30
1605;11.8.2019 18:46:00;27,50;44,30
1606;11.8.2019 19:16:00;27,40;44,20
1607;11.8.2019 19:46:00;27,40;44,20
1608;11.8.2019 20:16:00;27,40;44,30
1609;11.8.2019 20:46:00;27,30;44,20
1610;11.8.2019 21:16:00;27,20;44,30
1611;11.8.2019 21:46:00;27,20;44,50
1612;11.8.2019 22:16:00;27,10;44,60
1613;11.8.2019 22:46:00;27,10;44,60
1614;11.8.2019 23:16:00;27,00;44,80
1615;11.8.2019 23:46:00;27,00;45,00
1616;12.8.2019 0:16:00;27,00;45,10
1617;12.8.2019 0:46:00;26,90;45,40
1618;12.8.2019 1:16:00;26,90;46,60
1619;12.8.2019 1:46:00;26,90;47,60
1620;12.8.2019 2:16:00;26,80;48,20
1621;12.8.2019 2:46:00;26,80;48,70
1622;12.8.2019 3:16:00;26,70;49,10
1623;12.8.2019 3:46:00;26,70;49,40
1624;12.8.2019 4:16:00;26,70;49,80
1625;12.8.2019 4:46:00;26,60;50,10
1626;12.8.2019 5:16:00;26,60;50,40
1627;12.8.2019 5:46:00;26,60;50,40
1628;12.8.2019 6:16:00;26,60;50,90
1629;12.8.2019 6:46:00;26,50;51,00
1630;12.8.2019 7:16:00;26,50;51,40
1631;12.8.2019 7:46:00;26,50;51,80
1632;12.8.2019 8:16:00;26,60;52,10
1633;12.8.2019 8:46:00;26,80;51,60
1634;12.8.2019 9:16:00;26,80;51,00
1635;12.8.2019 9:46:00;26,80;50,70
1636;12.8.2019 10:16:00;26,60;51,40
1637;12.8.2019 10:46:00;26,30;51,80
1638;12.8.2019 11:16:00;26,00;52,70
1639;12.8.2019 11:46:00;26,00;54,40
1640;12.8.2019 12:16:00;26,10;52,60
1641;12.8.2019 12:46:00;26,10;52,30
1642;12.8.2019 13:16:00;26,00;52,60
1643;12.8.2019 13:46:00;25,70;50,70
1644;12.8.2019 14:16:00;25,40;51,40
1645;12.8.2019 14:46:00;25,60;51,60
1646;12.8.2019 15:16:00;26,00;52,60
1647;12.8.2019 15:46:00;25,80;52,20
1648;12.8.2019 16:16:00;25,60;52,80
1649;12.8.2019 16:46:00;25,40;53,00
1650;12.8.2019 17:16:00;25,20;53,80
1651;12.8.2019 17:46:00;25,10;54,70
1652;12.8.2019 18:16:00;25,30;53,90
1653;12.8.2019 18:46:00;25,40;53,10
1654;12.8.2019 19:16:00;25,50;52,60
1655;12.8.2019 19:46:00;25,50;52,30
1656;12.8.2019 20:16:00;25,50;52,00
1657;12.8.2019 20:46:00;25,50;51,80
1658;12.8.2019 21:16:00;25,50;51,70
1659;12.8.2019 21:46:00;25,50;51,70
1660;12.8.2019 22:16:00;25,50;51,60
1661;12.8.2019 22:46:00;25,50;51,60
1662;12.8.2019 23:16:00;25,40;51,50
1663;12.8.2019 23:46:00;25,40;51,50
1664;13.8.2019 0:16:00;25,40;51,50
1665;13.8.2019 0:46:00;25,40;51,50
1666;13.8.2019 1:16:00;25,40;51,40
1667;13.8.2019 1:46:00;25,40;51,40
1668;13.8.2019 2:16:00;25,40;51,30
1669;13.8.2019 2:46:00;25,30;51,20
1670;13.8.2019 3:16:00;25,30;51,10
1671;13.8.2019 3:46:00;25,30;50,90
1672;13.8.2019 4:16:00;25,30;50,80
1673;13.8.2019 4:46:00;25,20;50,60
1674;13.8.2019 5:16:00;25,20;50,50
1675;13.8.2019 5:46:00;25,20;50,40
1676;13.8.2019 6:16:00;25,20;50,20
1677;13.8.2019 6:46:00;25,20;50,10
1678;13.8.2019 7:16:00;25,20;50,10
1679;13.8.2019 7:46:00;25,30;50,00
1680;13.8.2019 8:16:00;25,40;49,80
1681;13.8.2019 8:46:00;25,60;49,50
1682;13.8.2019 9:16:00;25,70;49,50
1683;13.8.2019 9:46:00;25,70;49,00
1684;13.8.2019 10:16:00;25,70;48,60
1685;13.8.2019 10:46:00;25,80;48,00
1686;13.8.2019 11:16:00;25,80;46,80
1687;13.8.2019 11:46:00;25,90;46,60
1688;13.8.2019 12:16:00;26,00;46,30
1689;13.8.2019 12:46:00;26,10;45,70
1690;13.8.2019 13:16:00;26,20;45,30
1691;13.8.2019 13:46:00;26,20;43,60
1692;13.8.2019 14:16:00;26,30;43,60
1693;13.8.2019 14:46:00;26,30;43,00
1694;13.8.2019 15:16:00;26,30;42,60
1695;13.8.2019 15:46:00;26,30;42,20
1696;13.8.2019 16:16:00;26,30;41,90
1697;13.8.2019 16:46:00;26,30;40,70
1698;13.8.2019 17:16:00;26,30;40,90
1699;13.8.2019 17:46:00;26,30;40,60
1700;13.8.2019 18:16:00;26,30;39,20
1701;13.8.2019 18:46:00;26,20;40,00
1702;13.8.2019 19:16:00;26,20;40,40
1703;13.8.2019 19:46:00;26,10;40,40
1704;13.8.2019 20:16:00;26,00;40,70
1705;13.8.2019 20:46:00;25,90;41,10
1706;13.8.2019 21:16:00;25,90;41,50
1707;13.8.2019 21:46:00;25,80;41,70
1708;13.8.2019 22:16:00;25,70;41,90
1709;13.8.2019 22:46:00;25,70;42,10
1710;13.8.2019 23:16:00;25,70;42,30
1711;13.8.2019 23:46:00;25,60;42,40
1712;14.8.2019 0:16:00;25,60;42,50
1713;14.8.2019 0:46:00;25,60;42,50
1714;14.8.2019 1:16:00;25,50;42,40
1715;14.8.2019 1:46:00;25,50;42,40
1716;14.8.2019 2:16:00;25,50;42,40
1717;14.8.2019 2:46:00;25,40;42,30
1718;14.8.2019 3:16:00;25,40;42,30
1719;14.8.2019 3:46:00;25,40;42,40
1720;14.8.2019 4:16:00;25,40;42,40
1721;14.8.2019 4:46:00;25,30;42,50
1722;14.8.2019 5:16:00;25,30;42,50
1723;14.8.2019 5:46:00;25,30;42,30
1724;14.8.2019 6:16:00;25,20;42,20
1725;14.8.2019 6:46:00;25,20;42,10
1726;14.8.2019 7:16:00;25,30;43,90
1727;14.8.2019 7:46:00;25,50;41,10
1728;14.8.2019 8:16:00;25,50;39,90
1729;14.8.2019 8:46:00;25,60;39,00
1730;14.8.2019 9:16:00;25,70;38,90
1731;14.8.2019 9:46:00;25,80;37,90
1732;14.8.2019 10:16:00;25,60;37,60
1733;14.8.2019 10:46:00;25,60;37,30
1734;14.8.2019 11:16:00;25,70;37,50
1735;14.8.2019 11:46:00;25,80;37,20
1736;14.8.2019 12:16:00;25,90;37,20
1737;14.8.2019 12:46:00;25,90;37,10
1738;14.8.2019 13:16:00;25,90;36,50
1739;14.8.2019 13:46:00;26,00;36,80
1740;14.8.2019 14:16:00;25,90;34,10
1741;14.8.2019 14:46:00;25,80;31,90
1742;14.8.2019 15:16:00;25,90;32,00
1743;14.8.2019 15:46:00;25,90;32,40
1744;14.8.2019 16:16:00;25,80;32,70
1745;14.8.2019 16:46:00;25,70;34,00
1746;14.8.2019 17:16:00;25,60;37,40
1747;14.8.2019 17:46:00;25,70;37,80
1748;14.8.2019 18:16:00;25,70;38,40
1749;14.8.2019 18:46:00;25,70;38,10
1750;14.8.2019 19:16:00;25,70;38,00
1751;14.8.2019 19:46:00;25,60;38,30
1752;14.8.2019 20:16:00;25,50;38,50
1753;14.8.2019 20:46:00;25,40;38,70
1754;14.8.2019 21:16:00;25,40;38,90
1755;14.8.2019 21:46:00;25,30;39,10
1756;14.8.2019 22:16:00;25,30;39,30
1757;14.8.2019 22:46:00;25,20;39,50
1758;14.8.2019 23:16:00;25,20;39,70
1759;14.8.2019 23:46:00;25,10;39,90
1760;15.8.2019 0:16:00;25,10;40,10
1761;15.8.2019 0:46:00;25,00;40,40
1762;15.8.2019 1:16:00;25,00;40,70
1763;15.8.2019 1:46:00;25,00;40,80
1764;15.8.2019 2:16:00;24,90;40,90
1765;15.8.2019 2:46:00;24,90;41,00
1766;15.8.2019 3:16:00;24,90;41,00
1767;15.8.2019 3:46:00;24,80;41,00
1768;15.8.2019 4:16:00;24,80;41,00
1769;15.8.2019 4:46:00;24,80;41,00
1770;15.8.2019 5:16:00;24,70;41,00
1771;15.8.2019 5:46:00;24,70;40,80
1772;15.8.2019 6:16:00;24,70;40,70
1773;15.8.2019 6:46:00;24,90;40,30
1774;15.8.2019 7:16:00;25,10;39,70
1775;15.8.2019 7:46:00;25,30;39,40
1776;15.8.2019 8:16:00;25,50;39,20
1777;15.8.2019 8:46:00;25,50;39,80
1778;15.8.2019 9:16:00;25,10;40,20
1779;15.8.2019 9:46:00;24,50;41,80
1780;15.8.2019 10:16:00;24,40;41,80
1781;15.8.2019 10:46:00;24,60;40,80
1782;15.8.2019 11:16:00;24,70;40,40
1783;15.8.2019 11:46:00;24,80;38,80
1784;15.8.2019 12:16:00;25,10;37,80
1785;15.8.2019 12:46:00;25,20;38,20
1786;15.8.2019 13:16:00;25,40;38,30
1787;15.8.2019 13:46:00;25,60;38,00
1788;15.8.2019 14:16:00;25,90;38,20
1789;15.8.2019 14:46:00;26,00;36,40
1790;15.8.2019 15:16:00;26,20;35,30
1791;15.8.2019 15:46:00;26,40;35,50
1792;15.8.2019 16:16:00;26,40;35,00
1793;15.8.2019 16:46:00;26,30;34,70
1794;15.8.2019 17:16:00;26,20;36,00
1795;15.8.2019 17:46:00;26,10;39,50
1796;15.8.2019 18:16:00;26,20;40,00
1797;15.8.2019 18:46:00;26,10;39,80
1798;15.8.2019 19:16:00;26,00;39,80
1799;15.8.2019 19:46:00;25,80;39,90
1800;15.8.2019 20:16:00;25,70;40,10
1801;15.8.2019 20:46:00;25,60;40,30
1802;15.8.2019 21:16:00;25,60;40,60
1803;15.8.2019 21:46:00;25,50;41,00
1804;15.8.2019 22:16:00;25,40;41,30
1805;15.8.2019 22:46:00;25,40;42,00
1806;15.8.2019 23:16:00;25,30;42,10
1807;15.8.2019 23:46:00;25,30;42,40
1808;16.8.2019 0:16:00;25,30;43,00
1809;16.8.2019 0:46:00;25,20;43,00
1810;16.8.2019 1:16:00;25,20;43,10
1811;16.8.2019 1:46:00;25,10;43,40
1812;16.8.2019 2:16:00;25,10;43,40
1813;16.8.2019 2:46:00;25,10;43,40
1814;16.8.2019 3:16:00;25,10;43,50
1815;16.8.2019 3:46:00;25,00;43,60
1816;16.8.2019 4:16:00;25,00;43,70
1817;16.8.2019 4:46:00;25,00;44,10
1818;16.8.2019 5:16:00;25,00;44,20
1819;16.8.2019 5:46:00;24,90;44,00
1820;16.8.2019 6:16:00;24,90;44,10
1821;16.8.2019 6:46:00;24,90;44,00
1822;16.8.2019 7:16:00;25,00;44,10
1823;16.8.2019 7:46:00;25,00;43,90
1824;16.8.2019 8:16:00;25,10;44,00
1825;16.8.2019 8:46:00;25,20;44,40
1826;16.8.2019 9:16:00;25,00;46,30
1827;16.8.2019 9:46:00;24,90;46,70
1828;16.8.2019 10:16:00;24,80;47,30
1829;16.8.2019 10:46:00;24,80;46,00
1830;16.8.2019 11:16:00;24,90;45,50
1831;16.8.2019 11:46:00;24,50;49,80
1832;16.8.2019 12:16:00;24,60;48,50
1833;16.8.2019 12:46:00;24,80;49,00
1834;16.8.2019 13:16:00;24,70;52,70
1835;16.8.2019 13:46:00;24,60;51,80
