DATA FILE;C:\Program Files\CRA\data\Akce Dobøichovice _ èervenec2019_ No.4.cor
START TIME;DATA_TAG_VAR5_TIMEFORMAT EN
END TIME;DATA_TAG_VAR5_TIMEFORMAT EN;(722 hours)
PLOT TYPE;TEMPORAL;(One data point per 2 hours - time stamp is in the middle of the 2-hour interval)
AVERAGING POINTS;3
TIMESTAMP (column A) is in units of:;ABSOLUTE TIME;(YYYY-MM-DD hh:mm)
TIME (column B) is in units of:;HOURS;(Since the 'Start time')
RADON CONCENTRATION (column C) is in units of:; Bq/m3
WEIGHTING (column D) is in units of:;HOURS;(amount of hours of data for the corresponding radon conc. value in column C)
;
TIMESTAMP;TIME;RADON CONCENTRATION;WEIGHTING
DATA_TAG_VAR5_TIMEFORMAT EN;320,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;322,0;49;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;324,0;192;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;326,0;268;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;328,0;329;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;330,0;147;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;332,0;81;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;334,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;336,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;338,0;8;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;340,0;33;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;342,0;104;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;344,0;69;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;346,0;61;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;348,0;64;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;350,0;106;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;352,0;182;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;354,0;170;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;356,0;152;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;358,0;60;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;360,0;26;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;362,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;364,0;110;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;366,0;32;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;368,0;77;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;370,0;8;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;372,0;36;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;374,0;73;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;376,0;5;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;378,0;116;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;380,0;109;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;382,0;256;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;384,0;135;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;386,0;143;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;388,0;38;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;390,0;57;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;392,0;51;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;394,0;8;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;396,0;61;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;398,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;400,0;49;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;402,0;21;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;404,0;33;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;406,0;30;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;408,0;55;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;410,0;67;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;412,0;61;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;414,0;15;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;416,0;12;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;418,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;420,0;98;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;422,0;45;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;424,0;73;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;426,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;428,0;37;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;430,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;432,0;67;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;434,0;15;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;436,0;40;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;438,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;440,0;129;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;442,0;225;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;444,0;347;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;446,0;361;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;448,0;272;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;450,0;208;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;452,0;58;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;454,0;32;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;456,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;458,0;11;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;460,0;5;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;462,0;40;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;464,0;52;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;466,0;45;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;468,0;122;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;470,0;130;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;472,0;222;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;474,0;126;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;476,0;97;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;478,0;35;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;480,0;11;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;482,0;2;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;484,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;486,0;24;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;488,0;9;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;490,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;492,0;40;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;494,0;76;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;496,0;82;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;498,0;79;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;500,0;30;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;502,0;52;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;504,0;63;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;506,0;57;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;508,0;88;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;510,0;23;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;512,0;79;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;514,0;26;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;516,0;27;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;518,0;104;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;520,0;38;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;522,0;122;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;524,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;526,0;74;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;528,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;530,0;25;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;532,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;534,0;3;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;536,0;21;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;538,0;12;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;540,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;542,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;544,0;3;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;546,0;70;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;548,0;36;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;550,0;104;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;552,0;20;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;554,0;58;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;556,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;558,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;560,0;21;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;562,0;33;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;564,0;30;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;566,0;9;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;568,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;570,0;36;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;572,0;27;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;574,0;58;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;576,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;578,0;37;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;580,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;582,0;31;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;584,0;5;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;586,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;588,0;40;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;590,0;27;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;592,0;82;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;594,0;79;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;596,0;103;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;598,0;42;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;600,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;602,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;604,0;79;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;606,0;51;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;608,0;70;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;610,0;11;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;612,0;36;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;614,0;48;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;616,0;42;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;618,0;49;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;620,0;21;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;622,0;9;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;624,0;39;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;626,0;24;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;628,0;58;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;630,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;632,0;37;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;634,0;27;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;636,0;55;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;638,0;67;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;640,0;36;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;642,0;125;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;644,0;103;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;646,0;137;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;648,0;48;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;650,0;39;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;652,0;17;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;654,0;2;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;656,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;658,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;660,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;662,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;664,0;73;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;666,0;60;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;668,0;67;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;670,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;672,0;24;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;674,0;54;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;676,0;39;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;678,0;27;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;680,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;682,0;27;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;684,0;5;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;686,0;67;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;688,0;15;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;690,0;89;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;692,0;51;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;694,0;67;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;696,0;11;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;698,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;700,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;702,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;704,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;706,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;708,0;73;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;710,0;36;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;712,0;55;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;714,0;0;6,00
