DATA FILE;C:\Program Files\CRA\data\Akce HuSk_ No.2_ 2019.cor
START TIME;DATA_TAG_VAR5_TIMEFORMAT EN
END TIME;DATA_TAG_VAR5_TIMEFORMAT EN;(984 hours)
PLOT TYPE;TEMPORAL;(One data point per 2 hours - time stamp is in the middle of the 2-hour interval)
AVERAGING POINTS;3
TIMESTAMP (column A) is in units of:;ABSOLUTE TIME;(YYYY-MM-DD hh:mm)
TIME (column B) is in units of:;HOURS;(Since the 'Start time')
RADON CONCENTRATION (column C) is in units of:; Bq/m3
WEIGHTING (column D) is in units of:;HOURS;(amount of hours of data for the corresponding radon conc. value in column C)
;
TIMESTAMP;TIME;RADON CONCENTRATION;WEIGHTING
DATA_TAG_VAR5_TIMEFORMAT EN;160,0;61;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;162,0;93;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;164,0;85;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;166,0;114;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;168,0;94;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;170,0;175;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;172,0;248;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;174,0;525;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;176,0;426;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;178,0;339;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;180,0;25;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;182,0;29;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;184,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;186,0;109;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;188,0;123;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;190,0;186;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;192,0;238;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;194,0;422;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;196,0;492;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;198,0;620;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;200,0;538;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;202,0;673;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;204,0;750;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;206,0;770;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;208,0;569;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;210,0;366;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;212,0;247;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;214,0;355;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;216,0;169;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;218,0;129;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;220,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;222,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;224,0;12;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;226,0;156;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;228,0;357;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;230,0;511;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;232,0;398;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;234,0;324;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;236,0;140;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;238,0;111;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;240,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;242,0;132;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;244,0;251;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;246,0;441;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;248,0;547;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;250,0;620;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;252,0;679;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;254,0;513;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;256,0;537;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;258,0;487;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;260,0;456;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;262,0;413;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;264,0;355;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;266,0;496;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;268,0;440;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;270,0;552;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;272,0;563;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;274,0;599;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;276,0;846;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;278,0;668;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;280,0;890;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;282,0;659;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;284,0;823;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;286,0;688;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;288,0;638;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;290,0;812;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;292,0;711;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;294,0;681;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;296,0;538;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;298,0;810;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;300,0;707;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;302,0;750;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;304,0;638;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;306,0;601;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;308,0;562;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;310,0;226;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;312,0;183;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;314,0;8;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;316,0;29;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;318,0;44;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;320,0;64;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;322,0;65;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;324,0;35;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;326,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;328,0;8;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;330,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;332,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;334,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;336,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;338,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;340,0;48;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;342,0;57;6,00
