DATA FILE;C:\Program Files\CRA\data\Akce HuSk_ No.3.cor
START TIME;DATA_TAG_VAR5_TIMEFORMAT EN
END TIME;DATA_TAG_VAR5_TIMEFORMAT EN;(986 hours)
PLOT TYPE;TEMPORAL;(One data point per 2 hours - time stamp is in the middle of the 2-hour interval)
AVERAGING POINTS;3
TIMESTAMP (column A) is in units of:;ABSOLUTE TIME;(YYYY-MM-DD hh:mm)
TIME (column B) is in units of:;HOURS;(Since the 'Start time')
RADON CONCENTRATION (column C) is in units of:; Bq/m3
WEIGHTING (column D) is in units of:;HOURS;(amount of hours of data for the corresponding radon conc. value in column C)
;
TIMESTAMP;TIME;RADON CONCENTRATION;WEIGHTING
DATA_TAG_VAR5_TIMEFORMAT EN;344,0;80;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;346,0;170;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;348,0;150;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;350,0;107;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;352,0;99;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;354,0;16;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;356,0;38;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;358,0;58;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;360,0;82;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;362,0;168;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;364,0;72;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;366,0;93;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;368,0;21;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;370,0;20;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;372,0;19;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;374,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;376,0;42;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;378,0;7;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;380,0;81;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;382,0;33;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;384,0;122;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;386,0;106;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;388,0;111;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;390,0;91;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;392,0;171;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;394,0;145;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;396,0;106;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;398,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;400,0;9;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;402,0;165;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;404,0;120;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;406,0;192;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;408,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;410,0;87;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;412,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;414,0;28;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;416,0;6;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;418,0;64;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;420,0;106;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;422,0;137;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;424,0;76;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;426,0;16;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;428,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;430,0;48;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;432,0;48;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;434,0;96;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;436,0;46;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;438,0;28;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;440,0;84;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;442,0;95;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;444,0;182;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;446,0;33;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;448,0;32;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;450,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;452,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;454,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;456,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;458,0;34;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;460,0;17;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;462,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;464,0;6;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;466,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;468,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;470,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;472,0;6;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;474,0;85;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;476,0;52;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;478,0;67;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;480,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;482,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;484,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;486,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;488,0;18;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;490,0;68;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;492,0;101;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;494,0;91;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;496,0;116;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;498,0;69;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;500,0;131;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;502,0;129;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;504,0;131;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;506,0;117;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;508,0;58;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;510,0;140;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;512,0;68;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;514,0;160;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;516,0;140;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;518,0;158;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;520,0;62;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;522,0;55;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;524,0;77;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;526,0;13;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;528,0;70;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;530,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;532,0;23;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;534,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;536,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;538,0;38;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;540,0;42;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;542,0;64;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;544,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;546,0;19;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;548,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;550,0;37;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;552,0;20;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;554,0;142;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;556,0;133;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;558,0;174;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;560,0;59;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;562,0;74;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;564,0;56;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;566,0;62;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;568,0;58;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;570,0;4;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;572,0;45;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;574,0;89;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;576,0;101;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;578,0;133;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;580,0;54;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;582,0;40;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;584,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;586,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;588,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;590,0;15;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;592,0;82;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;594,0;112;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;596,0;38;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;598,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;600,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;602,0;37;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;604,0;43;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;606,0;119;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;608,0;24;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;610,0;185;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;612,0;61;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;614,0;249;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;616,0;54;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;618,0;119;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;620,0;14;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;622,0;33;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;624,0;86;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;626,0;47;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;628,0;92;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;630,0;154;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;632,0;225;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;634,0;366;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;636,0;259;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;638,0;253;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;640,0;194;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;642,0;264;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;644,0;318;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;646,0;289;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;648,0;131;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;650,0;86;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;652,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;654,0;96;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;656,0;46;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;658,0;188;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;660,0;176;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;662,0;99;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;664,0;167;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;666,0;52;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;668,0;254;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;670,0;62;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;672,0;95;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;674,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;676,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;678,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;680,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;682,0;20;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;684,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;686,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;688,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;690,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;692,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;694,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;696,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;698,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;700,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;702,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;704,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;706,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;708,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;710,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;712,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;714,0;0;6,00
DATA_TAG_VAR5_TIMEFORMAT EN;716,0;0;6,00
