id;Datum/Čas;Teplota[°C];Vlhkost[%rv]
337;30.5.2019 11:41:00;11,40;77,30
338;30.5.2019 12:11:00;11,40;77,00
339;30.5.2019 12:41:00;11,50;77,20
340;30.5.2019 13:11:00;11,50;76,10
341;30.5.2019 13:41:00;11,50;76,50
342;30.5.2019 14:11:00;11,50;76,60
343;30.5.2019 14:41:00;11,50;76,80
344;30.5.2019 15:11:00;11,50;76,30
345;30.5.2019 15:41:00;11,50;76,70
346;30.5.2019 16:11:00;11,50;76,70
347;30.5.2019 16:41:00;11,50;76,60
348;30.5.2019 17:11:00;11,50;76,90
349;30.5.2019 17:41:00;11,50;76,90
350;30.5.2019 18:11:00;11,50;76,70
351;30.5.2019 18:41:00;11,50;76,70
352;30.5.2019 19:11:00;11,50;77,00
353;30.5.2019 19:41:00;11,50;77,00
354;30.5.2019 20:11:00;11,50;77,10
355;30.5.2019 20:41:00;11,50;77,40
356;30.5.2019 21:11:00;11,50;77,00
357;30.5.2019 21:41:00;11,50;77,20
358;30.5.2019 22:11:00;11,40;77,10
359;30.5.2019 22:41:00;11,40;77,40
360;30.5.2019 23:11:00;11,40;77,60
361;30.5.2019 23:41:00;11,40;77,70
362;31.5.2019 0:11:00;11,30;77,50
363;31.5.2019 0:41:00;11,30;77,70
364;31.5.2019 1:11:00;11,30;77,50
365;31.5.2019 1:41:00;11,30;77,70
366;31.5.2019 2:11:00;11,20;77,90
367;31.5.2019 2:41:00;11,20;78,00
368;31.5.2019 3:11:00;11,20;77,80
369;31.5.2019 3:41:00;11,20;77,80
370;31.5.2019 4:11:00;11,20;77,90
371;31.5.2019 4:41:00;11,20;77,90
372;31.5.2019 5:11:00;11,20;78,00
373;31.5.2019 5:41:00;11,20;77,90
374;31.5.2019 6:11:00;11,10;77,90
375;31.5.2019 6:41:00;11,20;78,20
376;31.5.2019 7:11:00;11,20;78,30
377;31.5.2019 7:41:00;11,20;78,50
378;31.5.2019 8:11:00;11,30;78,50
379;31.5.2019 8:41:00;11,30;78,70
380;31.5.2019 9:11:00;11,40;77,80
381;31.5.2019 9:41:00;11,40;77,30
382;31.5.2019 10:11:00;11,40;77,40
383;31.5.2019 10:41:00;11,40;77,30
384;31.5.2019 11:11:00;11,40;77,10
385;31.5.2019 11:41:00;11,40;77,20
386;31.5.2019 12:11:00;11,40;77,40
387;31.5.2019 12:41:00;11,40;77,60
388;31.5.2019 13:11:00;11,50;77,80
389;31.5.2019 13:41:00;11,50;78,00
390;31.5.2019 14:11:00;11,50;78,20
391;31.5.2019 14:41:00;11,50;78,50
392;31.5.2019 15:11:00;11,50;78,60
393;31.5.2019 15:41:00;11,50;78,70
394;31.5.2019 16:11:00;11,50;78,90
395;31.5.2019 16:41:00;11,50;79,00
396;31.5.2019 17:11:00;11,50;79,20
397;31.5.2019 17:41:00;11,50;79,20
398;31.5.2019 18:11:00;11,60;79,40
399;31.5.2019 18:41:00;11,60;79,40
400;31.5.2019 19:11:00;11,60;79,30
401;31.5.2019 19:41:00;11,50;79,30
402;31.5.2019 20:11:00;11,50;79,30
403;31.5.2019 20:41:00;11,50;79,40
404;31.5.2019 21:11:00;11,50;79,50
405;31.5.2019 21:41:00;11,50;79,60
406;31.5.2019 22:11:00;11,60;80,00
407;31.5.2019 22:41:00;11,60;80,30
408;31.5.2019 23:11:00;11,60;80,40
409;31.5.2019 23:41:00;11,60;80,60
410;1.6.2019 0:11:00;11,60;80,90
411;1.6.2019 0:41:00;11,60;81,20
412;1.6.2019 1:11:00;11,70;81,40
413;1.6.2019 1:41:00;11,70;81,50
414;1.6.2019 2:11:00;11,70;81,80
415;1.6.2019 2:41:00;11,70;82,20
416;1.6.2019 3:11:00;11,70;82,30
417;1.6.2019 3:41:00;11,70;82,20
418;1.6.2019 4:11:00;11,70;82,10
419;1.6.2019 4:41:00;11,70;82,20
420;1.6.2019 5:11:00;11,70;82,90
421;1.6.2019 5:41:00;11,70;82,80
422;1.6.2019 6:11:00;11,70;82,30
423;1.6.2019 6:41:00;11,70;82,40
424;1.6.2019 7:11:00;11,70;82,00
425;1.6.2019 7:41:00;11,70;81,80
426;1.6.2019 8:11:00;11,70;81,90
427;1.6.2019 8:41:00;11,70;82,00
428;1.6.2019 9:11:00;11,70;82,30
429;1.6.2019 9:41:00;11,80;82,30
430;1.6.2019 10:11:00;11,80;82,40
431;1.6.2019 10:41:00;11,80;82,30
432;1.6.2019 11:11:00;11,80;82,30
433;1.6.2019 11:41:00;11,80;82,20
434;1.6.2019 12:11:00;11,80;83,90
435;1.6.2019 12:41:00;12,80;82,20
436;1.6.2019 13:11:00;12,50;81,70
437;1.6.2019 13:41:00;12,40;82,40
438;1.6.2019 14:11:00;12,40;82,20
439;1.6.2019 14:41:00;12,40;82,50
440;1.6.2019 15:11:00;12,40;82,30
441;1.6.2019 15:41:00;12,40;82,30
442;1.6.2019 16:11:00;12,40;82,00
443;1.6.2019 16:41:00;12,50;82,00
444;1.6.2019 17:11:00;12,70;81,50
445;1.6.2019 17:41:00;12,60;81,60
446;1.6.2019 18:11:00;12,70;82,30
447;1.6.2019 18:41:00;12,80;82,80
448;1.6.2019 19:11:00;12,80;82,80
449;1.6.2019 19:41:00;12,80;83,40
450;1.6.2019 20:11:00;12,90;83,90
451;1.6.2019 20:41:00;12,90;84,00
452;1.6.2019 21:11:00;12,80;84,20
453;1.6.2019 21:41:00;12,80;84,60
454;1.6.2019 22:11:00;12,80;84,80
455;1.6.2019 22:41:00;12,80;84,80
456;1.6.2019 23:11:00;12,70;84,70
457;1.6.2019 23:41:00;12,70;85,00
458;2.6.2019 0:11:00;12,70;85,20
459;2.6.2019 0:41:00;12,70;85,10
460;2.6.2019 1:11:00;12,60;84,70
461;2.6.2019 1:41:00;12,60;84,50
462;2.6.2019 2:11:00;12,60;84,40
463;2.6.2019 2:41:00;12,50;84,50
464;2.6.2019 3:11:00;12,50;84,40
465;2.6.2019 3:41:00;12,50;84,50
466;2.6.2019 4:11:00;12,50;84,30
467;2.6.2019 4:41:00;12,50;84,40
468;2.6.2019 5:11:00;12,40;84,10
469;2.6.2019 5:41:00;12,40;84,30
470;2.6.2019 6:11:00;12,50;84,50
471;2.6.2019 6:41:00;12,50;85,30
472;2.6.2019 7:11:00;12,60;85,70
473;2.6.2019 7:41:00;12,70;86,90
474;2.6.2019 8:11:00;12,80;87,30
475;2.6.2019 8:41:00;12,90;86,70
476;2.6.2019 9:11:00;13,00;86,50
477;2.6.2019 9:41:00;13,10;86,70
478;2.6.2019 10:11:00;13,30;86,90
479;2.6.2019 10:41:00;13,40;86,30
480;2.6.2019 11:11:00;13,40;86,20
481;2.6.2019 11:41:00;13,40;86,30
482;2.6.2019 12:11:00;13,50;85,70
483;2.6.2019 12:41:00;13,50;85,80
484;2.6.2019 13:11:00;13,50;85,40
485;2.6.2019 13:41:00;13,50;84,90
486;2.6.2019 14:11:00;13,50;84,60
487;2.6.2019 14:41:00;13,60;84,00
488;2.6.2019 15:11:00;13,60;83,50
489;2.6.2019 15:41:00;13,70;83,50
490;2.6.2019 16:11:00;13,50;83,60
491;2.6.2019 16:41:00;13,40;83,70
492;2.6.2019 17:11:00;13,40;83,80
493;2.6.2019 17:41:00;13,30;83,80
494;2.6.2019 18:11:00;13,30;83,90
495;2.6.2019 18:41:00;13,30;83,90
496;2.6.2019 19:11:00;13,30;84,00
497;2.6.2019 19:41:00;13,30;83,90
498;2.6.2019 20:11:00;13,30;84,00
499;2.6.2019 20:41:00;13,30;84,10
500;2.6.2019 21:11:00;13,30;84,30
501;2.6.2019 21:41:00;13,30;84,30
502;2.6.2019 22:11:00;13,30;84,30
503;2.6.2019 22:41:00;13,30;84,40
504;2.6.2019 23:11:00;13,30;84,40
505;2.6.2019 23:41:00;13,30;84,60
506;3.6.2019 0:11:00;13,30;84,60
507;3.6.2019 0:41:00;13,30;84,60
508;3.6.2019 1:11:00;13,30;84,60
509;3.6.2019 1:41:00;13,30;84,60
510;3.6.2019 2:11:00;13,30;84,60
511;3.6.2019 2:41:00;13,30;84,50
512;3.6.2019 3:11:00;13,30;84,30
513;3.6.2019 3:41:00;13,30;84,30
514;3.6.2019 4:11:00;13,30;84,10
515;3.6.2019 4:41:00;13,30;84,00
516;3.6.2019 5:11:00;13,20;83,90
517;3.6.2019 5:41:00;13,20;83,90
518;3.6.2019 6:11:00;13,30;84,30
519;3.6.2019 6:41:00;13,30;84,60
520;3.6.2019 7:11:00;13,40;84,50
521;3.6.2019 7:41:00;13,40;84,50
522;3.6.2019 8:11:00;13,40;84,30
523;3.6.2019 8:41:00;13,40;84,20
524;3.6.2019 9:11:00;13,40;84,40
525;3.6.2019 9:41:00;13,40;84,40
526;3.6.2019 10:11:00;13,50;84,30
527;3.6.2019 10:41:00;13,50;84,10
528;3.6.2019 11:11:00;13,50;83,90
529;3.6.2019 11:41:00;13,50;83,90
530;3.6.2019 12:11:00;13,50;83,90
531;3.6.2019 12:41:00;13,50;83,80
532;3.6.2019 13:11:00;13,50;83,80
533;3.6.2019 13:41:00;13,50;83,70
534;3.6.2019 14:11:00;13,50;83,70
535;3.6.2019 14:41:00;13,50;83,80
536;3.6.2019 15:11:00;13,50;83,80
537;3.6.2019 15:41:00;13,50;83,80
538;3.6.2019 16:11:00;13,60;83,70
539;3.6.2019 16:41:00;13,60;83,80
540;3.6.2019 17:11:00;13,60;83,80
541;3.6.2019 17:41:00;13,60;83,80
542;3.6.2019 18:11:00;13,60;83,80
543;3.6.2019 18:41:00;13,60;83,80
544;3.6.2019 19:11:00;13,60;83,80
545;3.6.2019 19:41:00;13,60;83,80
546;3.6.2019 20:11:00;13,60;83,90
547;3.6.2019 20:41:00;13,60;83,90
548;3.6.2019 21:11:00;13,60;83,80
549;3.6.2019 21:41:00;13,70;83,90
550;3.6.2019 22:11:00;13,70;83,80
551;3.6.2019 22:41:00;13,70;83,80
552;3.6.2019 23:11:00;13,70;83,80
553;3.6.2019 23:41:00;13,70;83,80
554;4.6.2019 0:11:00;13,70;83,90
555;4.6.2019 0:41:00;13,70;83,70
556;4.6.2019 1:11:00;13,70;83,80
557;4.6.2019 1:41:00;13,70;83,80
558;4.6.2019 2:11:00;13,70;83,80
559;4.6.2019 2:41:00;13,70;83,80
560;4.6.2019 3:11:00;13,70;83,70
561;4.6.2019 3:41:00;13,70;83,70
562;4.6.2019 4:11:00;13,70;83,70
563;4.6.2019 4:41:00;13,70;83,70
564;4.6.2019 5:11:00;13,70;83,50
565;4.6.2019 5:41:00;13,70;83,60
566;4.6.2019 6:11:00;13,80;83,90
567;4.6.2019 6:41:00;13,80;84,10
568;4.6.2019 7:11:00;13,80;84,10
569;4.6.2019 7:41:00;13,80;84,00
570;4.6.2019 8:11:00;13,80;84,00
571;4.6.2019 8:41:00;13,90;83,60
572;4.6.2019 9:11:00;13,90;83,40
573;4.6.2019 9:41:00;13,90;83,50
574;4.6.2019 10:11:00;13,90;83,50
575;4.6.2019 10:41:00;13,90;83,40
576;4.6.2019 11:11:00;13,90;83,40
577;4.6.2019 11:41:00;13,90;83,50
578;4.6.2019 12:11:00;13,90;83,40
579;4.6.2019 12:41:00;13,90;83,50
580;4.6.2019 13:11:00;13,90;83,60
581;4.6.2019 13:41:00;13,90;83,60
582;4.6.2019 14:11:00;13,90;83,50
583;4.6.2019 14:41:00;14,00;83,50
584;4.6.2019 15:11:00;14,00;83,50
585;4.6.2019 15:41:00;14,00;83,50
586;4.6.2019 16:11:00;14,00;83,50
587;4.6.2019 16:41:00;14,00;83,40
588;4.6.2019 17:11:00;14,00;83,50
589;4.6.2019 17:41:00;14,00;83,50
590;4.6.2019 18:11:00;14,00;83,50
591;4.6.2019 18:41:00;14,00;83,50
592;4.6.2019 19:11:00;14,00;83,40
593;4.6.2019 19:41:00;14,00;83,50
594;4.6.2019 20:11:00;14,00;83,40
595;4.6.2019 20:41:00;14,00;83,50
596;4.6.2019 21:11:00;14,00;83,50
597;4.6.2019 21:41:00;14,10;83,40
598;4.6.2019 22:11:00;14,10;83,40
599;4.6.2019 22:41:00;14,10;83,50
600;4.6.2019 23:11:00;14,10;83,40
601;4.6.2019 23:41:00;14,10;83,40
602;5.6.2019 0:11:00;14,10;83,40
603;5.6.2019 0:41:00;14,10;83,40
604;5.6.2019 1:11:00;14,10;83,50
605;5.6.2019 1:41:00;14,10;83,40
606;5.6.2019 2:11:00;14,10;83,80
