id;Datum/Čas;Teplota[°C];Vlhkost[%rv]
106;25.5.2019 16:11:00;18,70;49,00
107;25.5.2019 16:41:00;18,90;48,20
108;25.5.2019 17:11:00;18,80;48,40
109;25.5.2019 17:41:00;18,50;53,60
110;25.5.2019 18:11:00;18,20;53,80
111;25.5.2019 18:41:00;17,90;54,30
112;25.5.2019 19:11:00;17,80;56,10
113;25.5.2019 19:41:00;17,80;58,60
114;25.5.2019 20:11:00;17,70;61,80
115;25.5.2019 20:41:00;17,60;62,30
116;25.5.2019 21:11:00;17,50;62,20
117;25.5.2019 21:41:00;17,30;61,70
118;25.5.2019 22:11:00;17,10;61,50
119;25.5.2019 22:41:00;17,00;61,80
120;25.5.2019 23:11:00;16,90;62,40
121;25.5.2019 23:41:00;16,70;61,00
122;26.5.2019 0:11:00;16,60;60,70
123;26.5.2019 0:41:00;16,50;61,00
124;26.5.2019 1:11:00;16,30;60,70
125;26.5.2019 1:41:00;16,20;61,00
126;26.5.2019 2:11:00;16,10;61,50
127;26.5.2019 2:41:00;15,90;60,90
128;26.5.2019 3:11:00;15,80;61,20
129;26.5.2019 3:41:00;15,40;62,00
130;26.5.2019 4:11:00;15,10;62,90
131;26.5.2019 4:41:00;15,00;63,40
132;26.5.2019 5:11:00;15,10;63,10
133;26.5.2019 5:41:00;15,10;63,80
134;26.5.2019 6:11:00;15,10;64,40
135;26.5.2019 6:41:00;15,20;65,50
136;26.5.2019 7:11:00;15,40;65,90
137;26.5.2019 7:41:00;15,50;67,00
138;26.5.2019 8:11:00;15,60;67,80
139;26.5.2019 8:41:00;15,80;66,20
140;26.5.2019 9:11:00;16,00;67,00
141;26.5.2019 9:41:00;16,20;67,50
142;26.5.2019 10:11:00;16,40;64,70
143;26.5.2019 10:41:00;16,70;64,30
144;26.5.2019 11:11:00;16,90;62,10
145;26.5.2019 11:41:00;17,10;59,30
146;26.5.2019 12:11:00;17,20;59,20
147;26.5.2019 12:41:00;17,10;60,40
148;26.5.2019 13:11:00;17,30;61,00
149;26.5.2019 13:41:00;17,40;60,50
150;26.5.2019 14:11:00;17,60;60,50
151;26.5.2019 14:41:00;18,00;60,90
152;26.5.2019 15:11:00;18,00;60,40
153;26.5.2019 15:41:00;18,10;59,50
154;26.5.2019 16:11:00;18,30;60,00
155;26.5.2019 16:41:00;18,50;56,50
156;26.5.2019 17:11:00;18,80;54,80
157;26.5.2019 17:41:00;18,80;56,10
158;26.5.2019 18:11:00;18,80;55,80
159;26.5.2019 18:41:00;18,80;56,80
160;26.5.2019 19:11:00;18,70;56,40
161;26.5.2019 19:41:00;18,60;57,90
162;26.5.2019 20:11:00;18,40;58,30
163;26.5.2019 20:41:00;18,20;58,60
164;26.5.2019 21:11:00;17,90;59,50
165;26.5.2019 21:41:00;17,80;60,10
166;26.5.2019 22:11:00;17,50;60,50
167;26.5.2019 22:41:00;17,20;61,30
168;26.5.2019 23:11:00;17,10;62,40
169;26.5.2019 23:41:00;17,00;62,60
170;27.5.2019 0:11:00;17,00;62,90
171;27.5.2019 0:41:00;16,90;62,50
172;27.5.2019 1:11:00;16,80;62,90
173;27.5.2019 1:41:00;16,80;64,10
174;27.5.2019 2:11:00;16,90;65,40
175;27.5.2019 2:41:00;16,80;65,90
176;27.5.2019 3:11:00;16,70;66,10
177;27.5.2019 3:41:00;16,60;66,00
178;27.5.2019 4:11:00;16,50;66,10
179;27.5.2019 4:41:00;16,40;66,10
180;27.5.2019 5:11:00;16,40;64,50
181;27.5.2019 5:41:00;16,40;64,70
182;27.5.2019 6:11:00;16,30;64,30
183;27.5.2019 6:41:00;16,40;65,30
184;27.5.2019 7:11:00;16,50;66,30
185;27.5.2019 7:41:00;16,60;66,90
186;27.5.2019 8:11:00;16,80;66,40
187;27.5.2019 8:41:00;16,90;64,30
188;27.5.2019 9:11:00;17,10;66,70
189;27.5.2019 9:41:00;17,30;66,20
190;27.5.2019 10:11:00;17,50;65,90
191;27.5.2019 10:41:00;17,70;62,70
192;27.5.2019 11:11:00;17,90;60,20
193;27.5.2019 11:41:00;18,10;60,40
194;27.5.2019 12:11:00;18,50;58,80
195;27.5.2019 12:41:00;18,50;60,10
196;27.5.2019 13:11:00;18,50;59,90
197;27.5.2019 13:41:00;18,50;59,80
198;27.5.2019 14:11:00;18,70;59,60
199;27.5.2019 14:41:00;18,70;59,70
200;27.5.2019 15:11:00;19,00;58,00
201;27.5.2019 15:41:00;19,10;57,20
202;27.5.2019 16:11:00;19,20;59,90
203;27.5.2019 16:41:00;18,90;65,00
204;27.5.2019 17:11:00;18,70;69,50
205;27.5.2019 17:41:00;18,40;71,30
206;27.5.2019 18:11:00;18,20;67,40
207;27.5.2019 18:41:00;18,00;69,10
208;27.5.2019 19:11:00;18,00;70,50
209;27.5.2019 19:41:00;17,80;71,80
210;27.5.2019 20:11:00;17,80;71,50
211;27.5.2019 20:41:00;17,70;73,40
212;27.5.2019 21:11:00;17,50;71,50
213;27.5.2019 21:41:00;17,30;71,20
214;27.5.2019 22:11:00;17,30;71,40
215;27.5.2019 22:41:00;17,30;70,80
216;27.5.2019 23:11:00;17,30;71,50
217;27.5.2019 23:41:00;17,30;71,40
218;28.5.2019 0:11:00;17,40;71,40
219;28.5.2019 0:41:00;17,30;71,70
220;28.5.2019 1:11:00;17,30;71,50
221;28.5.2019 1:41:00;17,30;71,20
222;28.5.2019 2:11:00;17,20;71,40
223;28.5.2019 2:41:00;17,20;71,70
224;28.5.2019 3:11:00;17,20;71,40
225;28.5.2019 3:41:00;17,10;72,00
226;28.5.2019 4:11:00;17,10;71,80
227;28.5.2019 4:41:00;17,00;71,60
228;28.5.2019 5:11:00;17,00;71,70
229;28.5.2019 5:41:00;17,00;71,10
230;28.5.2019 6:11:00;17,00;70,90
231;28.5.2019 6:41:00;16,90;72,90
232;28.5.2019 7:11:00;16,80;73,00
233;28.5.2019 7:41:00;16,70;72,80
234;28.5.2019 8:11:00;16,60;73,20
235;28.5.2019 8:41:00;16,60;72,20
236;28.5.2019 9:11:00;16,50;74,40
237;28.5.2019 9:41:00;16,30;72,90
238;28.5.2019 10:11:00;16,40;72,60
239;28.5.2019 10:41:00;16,30;73,50
240;28.5.2019 11:11:00;16,40;72,30
241;28.5.2019 11:41:00;16,50;71,80
242;28.5.2019 12:11:00;16,50;71,20
243;28.5.2019 12:41:00;16,60;72,30
244;28.5.2019 13:11:00;16,50;71,70
245;28.5.2019 13:41:00;16,40;74,80
246;28.5.2019 14:11:00;16,50;73,70
247;28.5.2019 14:41:00;15,90;75,40
248;28.5.2019 15:11:00;15,60;77,10
249;28.5.2019 15:41:00;15,50;76,90
250;28.5.2019 16:11:00;15,60;77,10
251;28.5.2019 16:41:00;15,30;75,90
252;28.5.2019 17:11:00;15,20;75,20
253;28.5.2019 17:41:00;15,00;74,90
254;28.5.2019 18:11:00;14,80;75,00
255;28.5.2019 18:41:00;14,40;75,30
256;28.5.2019 19:11:00;14,00;76,00
257;28.5.2019 19:41:00;13,80;76,10
258;28.5.2019 20:11:00;13,50;76,40
259;28.5.2019 20:41:00;13,20;75,90
260;28.5.2019 21:11:00;13,10;75,80
261;28.5.2019 21:41:00;13,00;76,30
262;28.5.2019 22:11:00;13,10;76,30
263;28.5.2019 22:41:00;12,90;77,40
264;28.5.2019 23:11:00;12,70;78,70
265;28.5.2019 23:41:00;12,60;79,50
266;29.5.2019 0:11:00;12,60;79,80
267;29.5.2019 0:41:00;12,60;79,70
268;29.5.2019 1:11:00;12,60;79,90
269;29.5.2019 1:41:00;12,50;80,60
270;29.5.2019 2:11:00;12,40;81,10
271;29.5.2019 2:41:00;12,40;80,90
272;29.5.2019 3:11:00;12,40;80,50
273;29.5.2019 3:41:00;12,70;79,30
274;29.5.2019 4:11:00;12,90;79,10
275;29.5.2019 4:41:00;12,90;78,80
276;29.5.2019 5:11:00;13,00;77,70
277;29.5.2019 5:41:00;13,10;77,40
278;29.5.2019 6:11:00;13,10;76,90
279;29.5.2019 6:41:00;13,10;76,60
280;29.5.2019 7:11:00;13,00;76,20
281;29.5.2019 7:41:00;12,90;74,70
282;29.5.2019 8:11:00;12,90;74,00
283;29.5.2019 8:41:00;12,80;74,60
284;29.5.2019 9:11:00;13,10;74,40
285;29.5.2019 9:41:00;13,00;74,70
286;29.5.2019 10:11:00;12,90;75,90
287;29.5.2019 10:41:00;12,80;76,30
288;29.5.2019 11:11:00;12,60;76,30
289;29.5.2019 11:41:00;12,40;75,20
290;29.5.2019 12:11:00;12,20;75,40
291;29.5.2019 12:41:00;12,10;74,30
292;29.5.2019 13:11:00;12,00;73,70
293;29.5.2019 13:41:00;12,00;73,30
294;29.5.2019 14:11:00;12,00;73,90
295;29.5.2019 14:41:00;12,10;72,30
296;29.5.2019 15:11:00;12,10;72,30
297;29.5.2019 15:41:00;12,20;70,80
298;29.5.2019 16:11:00;12,30;69,90
299;29.5.2019 16:41:00;12,30;70,60
300;29.5.2019 17:11:00;12,40;70,70
301;29.5.2019 17:41:00;12,50;71,20
302;29.5.2019 18:11:00;12,50;71,00
303;29.5.2019 18:41:00;12,60;69,60
304;29.5.2019 19:11:00;12,60;69,40
305;29.5.2019 19:41:00;12,60;70,00
306;29.5.2019 20:11:00;12,70;70,10
307;29.5.2019 20:41:00;12,50;70,90
308;29.5.2019 21:11:00;12,50;71,10
309;29.5.2019 21:41:00;12,50;70,50
310;29.5.2019 22:11:00;12,60;69,90
311;29.5.2019 22:41:00;12,50;68,70
312;29.5.2019 23:11:00;12,40;67,80
313;29.5.2019 23:41:00;12,20;67,20
314;30.5.2019 0:11:00;12,10;66,80
315;30.5.2019 0:41:00;12,10;66,80
316;30.5.2019 1:11:00;12,00;67,00
317;30.5.2019 1:41:00;12,00;66,40
318;30.5.2019 2:11:00;12,00;66,80
319;30.5.2019 2:41:00;12,00;66,50
320;30.5.2019 3:11:00;11,80;66,10
321;30.5.2019 3:41:00;11,70;66,30
322;30.5.2019 4:11:00;11,60;65,60
323;30.5.2019 4:41:00;11,50;65,80
324;30.5.2019 5:11:00;11,50;66,00
325;30.5.2019 5:41:00;11,10;66,10
326;30.5.2019 6:11:00;10,90;66,50
327;30.5.2019 6:41:00;10,90;65,90
328;30.5.2019 7:11:00;11,00;66,30
329;30.5.2019 7:41:00;11,10;67,20
330;30.5.2019 8:11:00;11,40;65,80
331;30.5.2019 8:41:00;11,70;65,40
332;30.5.2019 9:11:00;11,90;64,60
333;30.5.2019 9:41:00;12,10;62,70
334;30.5.2019 10:11:00;12,30;63,60
335;30.5.2019 10:41:00;12,30;62,00
336;30.5.2019 11:11:00;12,50;61,30
337;30.5.2019 11:41:00;12,60;61,70
338;30.5.2019 12:11:00;12,80;60,50
339;30.5.2019 12:41:00;13,00;61,00
340;30.5.2019 13:11:00;13,50;55,00
341;30.5.2019 13:41:00;13,70;56,60
342;30.5.2019 14:11:00;13,90;56,30
343;30.5.2019 14:41:00;14,40;55,10
344;30.5.2019 15:11:00;14,80;51,90
345;30.5.2019 15:41:00;15,10;52,80
346;30.5.2019 16:11:00;15,30;51,00
347;30.5.2019 16:41:00;15,80;50,00
348;30.5.2019 17:11:00;15,70;50,80
349;30.5.2019 17:41:00;15,70;51,10
350;30.5.2019 18:11:00;15,70;51,30
351;30.5.2019 18:41:00;15,40;51,30
352;30.5.2019 19:11:00;15,30;53,00
353;30.5.2019 19:41:00;15,10;53,00
354;30.5.2019 20:11:00;14,90;53,10
355;30.5.2019 20:41:00;14,70;53,70
356;30.5.2019 21:11:00;14,50;54,40
357;30.5.2019 21:41:00;14,40;55,40
358;30.5.2019 22:11:00;14,30;55,70
359;30.5.2019 22:41:00;14,20;55,30
360;30.5.2019 23:11:00;14,00;55,90
361;30.5.2019 23:41:00;13,90;56,40
362;31.5.2019 0:11:00;13,70;56,30
363;31.5.2019 0:41:00;13,50;56,50
364;31.5.2019 1:11:00;13,40;56,90
365;31.5.2019 1:41:00;13,20;57,00
366;31.5.2019 2:11:00;13,10;57,30
367;31.5.2019 2:41:00;13,00;57,50
368;31.5.2019 3:11:00;12,90;58,30
369;31.5.2019 3:41:00;12,90;59,60
370;31.5.2019 4:11:00;12,80;59,80
371;31.5.2019 4:41:00;12,70;59,60
372;31.5.2019 5:11:00;12,60;58,90
373;31.5.2019 5:41:00;12,60;59,80
374;31.5.2019 6:11:00;12,60;61,10
375;31.5.2019 6:41:00;12,50;63,90
376;31.5.2019 7:11:00;12,60;63,90
377;31.5.2019 7:41:00;12,80;63,90
378;31.5.2019 8:11:00;13,10;63,50
379;31.5.2019 8:41:00;13,40;62,10
380;31.5.2019 9:11:00;13,60;56,00
381;31.5.2019 9:41:00;14,00;54,40
382;31.5.2019 10:11:00;14,10;55,60
383;31.5.2019 10:41:00;14,40;54,80
384;31.5.2019 11:11:00;14,80;53,70
385;31.5.2019 11:41:00;15,00;55,80
386;31.5.2019 12:11:00;15,30;56,60
387;31.5.2019 12:41:00;15,80;56,00
388;31.5.2019 13:11:00;16,10;57,30
389;31.5.2019 13:41:00;16,40;58,60
390;31.5.2019 14:11:00;16,70;59,80
391;31.5.2019 14:41:00;16,70;60,60
392;31.5.2019 15:11:00;16,80;60,70
393;31.5.2019 15:41:00;17,20;60,90
394;31.5.2019 16:11:00;17,10;63,10
395;31.5.2019 16:41:00;17,30;62,80
396;31.5.2019 17:11:00;17,60;63,00
397;31.5.2019 17:41:00;17,40;63,70
398;31.5.2019 18:11:00;17,50;62,20
399;31.5.2019 18:41:00;17,40;62,30
400;31.5.2019 19:11:00;17,40;62,30
401;31.5.2019 19:41:00;17,30;62,90
402;31.5.2019 20:11:00;17,30;64,40
403;31.5.2019 20:41:00;17,20;64,10
404;31.5.2019 21:11:00;16,90;64,70
405;31.5.2019 21:41:00;16,80;64,70
406;31.5.2019 22:11:00;16,70;64,90
407;31.5.2019 22:41:00;16,70;65,20
408;31.5.2019 23:11:00;16,50;65,70
409;31.5.2019 23:41:00;16,40;66,70
410;1.6.2019 0:11:00;16,30;67,00
411;1.6.2019 0:41:00;16,20;67,30
412;1.6.2019 1:11:00;16,00;67,70
413;1.6.2019 1:41:00;15,90;68,00
414;1.6.2019 2:11:00;15,80;68,30
415;1.6.2019 2:41:00;15,70;68,30
416;1.6.2019 3:11:00;15,60;67,80
417;1.6.2019 3:41:00;15,50;67,90
418;1.6.2019 4:11:00;15,30;69,30
419;1.6.2019 4:41:00;15,30;68,90
420;1.6.2019 5:11:00;15,30;70,20
421;1.6.2019 5:41:00;15,20;72,30
422;1.6.2019 6:11:00;15,30;74,30
423;1.6.2019 6:41:00;15,40;73,50
424;1.6.2019 7:11:00;15,60;72,80
425;1.6.2019 7:41:00;15,70;75,10
426;1.6.2019 8:11:00;15,90;75,00
427;1.6.2019 8:41:00;16,10;75,00
428;1.6.2019 9:11:00;16,30;75,10
429;1.6.2019 9:41:00;16,60;73,80
430;1.6.2019 10:11:00;16,80;74,60
431;1.6.2019 10:41:00;17,10;73,50
432;1.6.2019 11:11:00;17,20;72,30
433;1.6.2019 11:41:00;17,40;71,00
434;1.6.2019 12:11:00;17,60;71,00
435;1.6.2019 12:41:00;17,80;68,70
436;1.6.2019 13:11:00;18,10;65,40
437;1.6.2019 13:41:00;18,60;64,60
438;1.6.2019 14:11:00;18,90;60,10
439;1.6.2019 14:41:00;18,80;60,40
440;1.6.2019 15:11:00;19,00;59,20
441;1.6.2019 15:41:00;19,10;56,50
442;1.6.2019 16:11:00;19,20;55,10
443;1.6.2019 16:41:00;19,50;55,60
444;1.6.2019 17:11:00;19,70;57,00
445;1.6.2019 17:41:00;19,80;57,90
446;1.6.2019 18:11:00;19,90;58,50
447;1.6.2019 18:41:00;19,90;59,40
448;1.6.2019 19:11:00;19,90;60,00
449;1.6.2019 19:41:00;19,80;60,00
450;1.6.2019 20:11:00;19,70;60,10
451;1.6.2019 20:41:00;19,60;60,30
452;1.6.2019 21:11:00;19,60;61,00
453;1.6.2019 21:41:00;19,70;61,70
454;1.6.2019 22:11:00;19,90;63,10
455;1.6.2019 22:41:00;20,00;62,60
456;1.6.2019 23:11:00;20,10;63,00
457;1.6.2019 23:41:00;20,10;63,20
458;2.6.2019 0:11:00;20,10;63,20
459;2.6.2019 0:41:00;20,20;63,50
460;2.6.2019 1:11:00;20,30;63,00
461;2.6.2019 1:41:00;20,20;62,60
462;2.6.2019 2:11:00;20,20;62,30
463;2.6.2019 2:41:00;20,20;62,10
464;2.6.2019 3:11:00;20,20;62,20
465;2.6.2019 3:41:00;20,10;61,80
466;2.6.2019 4:11:00;20,10;61,50
467;2.6.2019 4:41:00;20,10;61,60
468;2.6.2019 5:11:00;20,00;61,60
469;2.6.2019 5:41:00;20,00;61,80
470;2.6.2019 6:11:00;20,00;60,80
471;2.6.2019 6:41:00;20,00;61,30
472;2.6.2019 7:11:00;20,00;61,50
473;2.6.2019 7:41:00;20,00;62,30
474;2.6.2019 8:11:00;20,10;64,40
475;2.6.2019 8:41:00;20,20;63,00
476;2.6.2019 9:11:00;20,30;62,10
477;2.6.2019 9:41:00;20,50;60,40
478;2.6.2019 10:11:00;20,70;63,00
479;2.6.2019 10:41:00;20,90;61,10
480;2.6.2019 11:11:00;20,80;60,60
481;2.6.2019 11:41:00;20,80;59,90
482;2.6.2019 12:11:00;20,80;57,10
483;2.6.2019 12:41:00;20,90;58,30
484;2.6.2019 13:11:00;21,00;55,60
485;2.6.2019 13:41:00;21,30;55,30
486;2.6.2019 14:11:00;21,70;52,70
487;2.6.2019 14:41:00;22,30;52,90
488;2.6.2019 15:11:00;22,20;53,50
489;2.6.2019 15:41:00;22,10;53,60
490;2.6.2019 16:11:00;22,00;54,30
491;2.6.2019 16:41:00;21,90;54,80
492;2.6.2019 17:11:00;21,90;55,00
493;2.6.2019 17:41:00;21,90;55,30
494;2.6.2019 18:11:00;21,90;55,60
495;2.6.2019 18:41:00;21,80;55,80
496;2.6.2019 19:11:00;21,80;56,10
497;2.6.2019 19:41:00;21,80;56,30
498;2.6.2019 20:11:00;21,70;56,50
499;2.6.2019 20:41:00;21,70;56,70
500;2.6.2019 21:11:00;21,70;56,90
501;2.6.2019 21:41:00;21,70;57,00
502;2.6.2019 22:11:00;21,60;57,20
503;2.6.2019 22:41:00;21,60;57,30
504;2.6.2019 23:11:00;21,60;57,40
505;2.6.2019 23:41:00;21,50;57,60
506;3.6.2019 0:11:00;21,50;57,60
507;3.6.2019 0:41:00;21,50;57,60
508;3.6.2019 1:11:00;21,40;57,70
509;3.6.2019 1:41:00;21,40;57,70
510;3.6.2019 2:11:00;21,40;57,80
511;3.6.2019 2:41:00;21,30;57,80
512;3.6.2019 3:11:00;21,30;57,90
513;3.6.2019 3:41:00;21,30;57,90
514;3.6.2019 4:11:00;21,20;57,90
515;3.6.2019 4:41:00;21,20;58,00
516;3.6.2019 5:11:00;21,10;58,00
517;3.6.2019 5:41:00;21,10;58,00
518;3.6.2019 6:11:00;21,10;58,00
519;3.6.2019 6:41:00;21,10;58,10
520;3.6.2019 7:11:00;21,00;58,10
521;3.6.2019 7:41:00;21,00;58,10
522;3.6.2019 8:11:00;21,00;58,10
523;3.6.2019 8:41:00;21,10;58,00
524;3.6.2019 9:11:00;21,10;58,50
525;3.6.2019 9:41:00;21,10;58,60
526;3.6.2019 10:11:00;21,10;58,50
527;3.6.2019 10:41:00;21,20;58,50
528;3.6.2019 11:11:00;21,20;58,40
529;3.6.2019 11:41:00;21,20;58,30
530;3.6.2019 12:11:00;21,30;58,30
531;3.6.2019 12:41:00;21,30;58,10
532;3.6.2019 13:11:00;21,40;57,90
533;3.6.2019 13:41:00;21,50;57,80
534;3.6.2019 14:11:00;21,60;57,50
535;3.6.2019 14:41:00;21,70;57,30
536;3.6.2019 15:11:00;21,90;57,00
537;3.6.2019 15:41:00;22,10;56,70
538;3.6.2019 16:11:00;22,20;56,30
539;3.6.2019 16:41:00;22,40;55,90
540;3.6.2019 17:11:00;22,50;55,70
541;3.6.2019 17:41:00;22,50;55,60
542;3.6.2019 18:11:00;22,50;55,60
543;3.6.2019 18:41:00;22,50;55,50
544;3.6.2019 19:11:00;22,50;55,50
545;3.6.2019 19:41:00;22,50;55,40
546;3.6.2019 20:11:00;22,50;55,50
547;3.6.2019 20:41:00;22,50;55,60
548;3.6.2019 21:11:00;22,50;55,70
549;3.6.2019 21:41:00;22,40;55,90
550;3.6.2019 22:11:00;22,40;56,00
551;3.6.2019 22:41:00;22,40;56,10
552;3.6.2019 23:11:00;22,40;56,20
553;3.6.2019 23:41:00;22,40;56,20
554;4.6.2019 0:11:00;22,30;56,30
555;4.6.2019 0:41:00;22,30;56,40
556;4.6.2019 1:11:00;22,30;56,40
557;4.6.2019 1:41:00;22,20;56,40
558;4.6.2019 2:11:00;22,20;56,50
559;4.6.2019 2:41:00;22,20;56,50
560;4.6.2019 3:11:00;22,10;56,60
561;4.6.2019 3:41:00;22,10;56,60
562;4.6.2019 4:11:00;22,10;56,70
563;4.6.2019 4:41:00;22,00;56,70
564;4.6.2019 5:11:00;22,00;56,80
565;4.6.2019 5:41:00;22,00;56,70
566;4.6.2019 6:11:00;21,90;56,80
567;4.6.2019 6:41:00;21,90;56,80
568;4.6.2019 7:11:00;21,90;56,90
569;4.6.2019 7:41:00;21,90;56,90
570;4.6.2019 8:11:00;21,90;56,90
571;4.6.2019 8:41:00;21,90;57,00
572;4.6.2019 9:11:00;21,90;57,00
573;4.6.2019 9:41:00;21,90;57,00
574;4.6.2019 10:11:00;21,90;57,00
575;4.6.2019 10:41:00;22,00;56,90
576;4.6.2019 11:11:00;22,00;56,90
577;4.6.2019 11:41:00;22,00;56,90
578;4.6.2019 12:11:00;22,10;56,90
579;4.6.2019 12:41:00;22,10;56,90
580;4.6.2019 13:11:00;22,20;56,90
581;4.6.2019 13:41:00;22,30;56,70
582;4.6.2019 14:11:00;22,40;56,50
583;4.6.2019 14:41:00;22,50;56,30
584;4.6.2019 15:11:00;22,50;56,30
585;4.6.2019 15:41:00;22,60;56,30
586;4.6.2019 16:11:00;22,60;56,30
587;4.6.2019 16:41:00;22,80;56,20
588;4.6.2019 17:11:00;22,80;56,20
589;4.6.2019 17:41:00;22,90;56,10
590;4.6.2019 18:11:00;22,90;56,20
591;4.6.2019 18:41:00;22,90;56,10
592;4.6.2019 19:11:00;22,90;56,10
593;4.6.2019 19:41:00;22,90;56,10
594;4.6.2019 20:11:00;22,90;56,10
595;4.6.2019 20:41:00;22,90;56,10
596;4.6.2019 21:11:00;22,90;56,10
597;4.6.2019 21:41:00;22,90;56,30
598;4.6.2019 22:11:00;22,90;56,30
599;4.6.2019 22:41:00;22,90;56,40
600;4.6.2019 23:11:00;22,90;56,40
601;4.6.2019 23:41:00;22,80;56,40
602;5.6.2019 0:11:00;22,80;56,50
603;5.6.2019 0:41:00;22,80;56,50
604;5.6.2019 1:11:00;22,80;56,50
605;5.6.2019 1:41:00;22,70;56,50
606;5.6.2019 2:11:00;22,70;56,50
