time \ channel	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96
04.06.2019 08:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	2	1	1	3	1	1	5	9	42	39	2	1	0	1	0	0	2	0	2	1	2	7	5	12	34	45	19	5	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0
04.06.2019 07:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	1	0	1	0	1	2	0	0	2	1	0	1	1	0	2	2	9	10	45	38	1	0	1	1	0	0	3	2	3	0	1	6	6	12	39	71	15	8	3	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0
04.06.2019 06:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	2	1	0	3	1	2	2	3	6	5	10	60	61	2	0	0	0	0	1	2	0	1	2	3	6	7	15	44	78	10	5	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
04.06.2019 05:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	4	0	0	4	4	3	11	18	57	47	3	0	1	3	0	1	0	0	1	1	4	6	5	12	35	63	8	7	3	3	1	0	0	0	0	0	1	1	0	0	0	0	0	0
04.06.2019 04:55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	2	2	0	0	2	0	2	3	4	0	5	2	2	7	16	67	53	3	0	0	0	0	1	1	0	2	0	5	4	11	15	45	59	15	10	4	3	1	0	0	0	1	0	3	1	0	0	0	0	0	0
04.06.2019 03:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	0	0	1	1	1	0	0	1	0	0	0	1	2	0	0	4	0	3	0	1	1	1	0	2	0	1	2	4	4	3	1	8	12	53	58	2	1	0	0	3	0	0	1	3	2	4	6	12	16	32	58	16	10	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0
04.06.2019 02:55	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	4	0	1	4	2	1	3	5	12	5	16	67	68	2	1	0	1	0	2	1	2	3	2	4	3	6	12	49	75	18	7	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
04.06.2019 01:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	2	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	2	0	1	1	0	0	2	4	4	5	1	8	12	62	39	2	1	0	1	1	4	4	1	0	1	5	1	8	18	33	71	14	4	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
04.06.2019 00:55	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	2	0	2	0	0	3	0	0	1	0	0	2	1	1	0	1	0	2	0	0	2	0	2	0	1	0	0	0	0	0	1	0	1	1	1	3	1	2	0	3	1	4	9	8	13	55	50	3	0	3	2	0	0	3	2	3	2	2	1	3	12	38	51	21	7	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
03.06.2019 23:55	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	0	2	0	1	1	1	0	0	1	1	0	0	0	0	1	0	2	0	0	1	1	2	2	1	6	1	1	2	8	6	14	67	51	2	1	0	1	1	0	0	1	1	3	1	7	9	12	39	56	15	6	4	2	3	2	1	0	0	0	0	1	0	0	0	0	0	0
03.06.2019 22:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	2	1	2	1	1	3	3	5	3	5	2	9	13	48	56	2	1	1	0	0	0	2	3	5	2	3	5	9	8	32	56	7	5	5	4	1	1	0	0	1	2	0	0	0	0	0	0	0	0
03.06.2019 21:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	2	0	0	1	1	2	0	1	0	1	0	1	0	4	2	1	0	4	2	3	12	57	58	5	3	1	0	1	0	1	1	3	0	3	3	6	9	30	45	12	3	5	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0
03.06.2019 20:55	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	2	7	2	1	9	3	13	42	56	4	1	0	1	2	0	1	4	1	1	2	3	8	17	22	67	16	10	4	3	2	2	0	0	0	1	0	0	0	0	0	0	0	0
03.06.2019 19:55	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	0	4	4	1	4	11	11	37	41	1	0	0	0	1	1	3	1	1	2	3	4	9	14	29	59	14	5	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
03.06.2019 18:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	2	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	2	1	0	0	2	0	2	7	8	11	48	38	0	1	0	1	1	1	1	0	2	0	3	4	3	12	29	49	12	7	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
03.06.2019 17:55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	3	0	3	3	4	4	9	51	46	2	0	0	0	0	0	0	1	1	1	1	1	2	11	27	39	11	6	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
03.06.2019 16:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	3	1	2	0	6	5	7	4	42	29	1	0	2	0	0	0	1	1	2	2	0	3	6	14	33	44	13	6	3	4	1	0	0	0	0	1	0	0	0	0	0	0	0	0
03.06.2019 15:55	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	3	1	1	1	2	0	11	5	10	55	35	0	0	0	0	1	0	0	2	1	0	1	0	4	12	29	42	12	12	2	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0
03.06.2019 14:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	3	0	1	2	6	14	44	45	3	0	0	0	0	1	2	1	0	1	1	0	4	15	31	44	12	7	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
03.06.2019 13:55	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	4	1	3	5	5	4	46	32	1	1	0	1	1	0	2	1	1	1	1	3	2	9	26	45	19	9	3	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0
03.06.2019 12:55	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	2	0	2	0	3	1	1	2	2	3	3	10	9	5	55	37	1	0	2	0	1	0	0	0	2	1	0	3	4	15	39	58	15	5	4	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0
03.06.2019 11:55	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	1	2	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	1	3	1	2	3	2	5	9	59	49	1	1	0	0	0	0	1	2	2	0	2	3	5	15	26	45	7	6	6	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0
03.06.2019 10:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	1	1	3	2	2	2	15	39	43	3	0	0	0	0	0	2	3	0	0	0	2	6	13	17	39	15	2	1	4	0	0	0	0	2	0	1	0	0	0	0	0	0	0
03.06.2019 09:55	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	2	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0	0	2	0	2	0	0	0	0	0	1	1	0	1	1	1	1	0	2	0	2	0	2	4	4	6	31	39	1	1	0	0	1	0	1	1	0	1	2	3	9	13	34	40	16	7	5	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0
03.06.2019 08:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	2	2	1	0	0	0	0	0	0	0	0	1	1	1	2	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	3	1	4	6	6	43	33	0	1	1	0	0	1	0	1	3	1	0	2	8	13	29	51	17	8	3	3	3	2	0	0	1	0	1	0	0	0	0	0	0	0
03.06.2019 07:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	3	1	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	3	3	5	3	10	43	55	1	0	0	0	1	0	1	0	3	1	4	8	4	13	26	61	14	7	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
03.06.2019 06:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	2	0	0	0	4	0	2	2	2	4	12	41	67	0	0	1	0	0	0	2	4	2	0	2	2	7	19	36	59	13	3	3	2	3	0	1	0	0	2	1	0	0	0	0	0	0	0
03.06.2019 05:55	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	2	4	3	3	2	0	2	4	4	55	42	0	1	0	1	1	0	3	3	0	2	1	3	4	18	38	71	13	8	1	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0
03.06.2019 04:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	2	3	1	7	4	9	59	50	1	2	0	0	0	1	0	3	4	1	2	1	4	12	32	50	14	13	2	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0
03.06.2019 03:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	3	1	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	2	1	2	2	2	2	2	7	7	66	60	1	0	1	0	1	0	1	4	1	2	1	0	5	16	32	70	21	7	4	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0
03.06.2019 02:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	2	0	1	1	2	3	1	6	7	5	45	60	1	0	1	2	1	2	0	1	2	2	0	1	4	17	25	62	12	7	5	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0
03.06.2019 01:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	1	0	2	1	1	0	2	3	0	3	9	13	52	49	1	0	0	0	0	2	2	1	2	0	2	4	7	10	33	61	13	4	5	3	0	0	2	0	1	1	0	0	0	0	0	0	0	0
03.06.2019 00:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	1	0	2	1	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	1	0	1	0	0	0	0	2	1	1	1	1	2	5	5	12	44	38	2	1	1	0	1	1	2	0	1	1	2	5	4	12	26	38	14	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
02.06.2019 23:55	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	3	0	2	0	0	0	1	0	0	0	1	0	0	1	1	2	1	0	0	0	1	0	1	1	0	0	2	1	1	1	1	2	0	0	1	0	1	2	3	2	3	8	8	41	49	4	1	1	2	1	0	2	1	0	3	1	2	6	7	29	48	10	4	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0
02.06.2019 22:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	2	0	2	4	3	5	12	40	41	2	0	0	0	0	2	1	2	0	3	0	2	6	7	20	31	8	4	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
02.06.2019 21:55	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	2	0	1	2	2	3	4	0	1	1	4	8	38	37	2	0	0	0	0	0	0	0	0	0	1	4	1	4	16	34	11	1	7	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
02.06.2019 20:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	2	1	0	0	1	0	0	0	0	0	3	1	1	6	5	2	29	27	3	0	0	0	0	0	0	1	1	1	4	3	5	5	18	27	9	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
02.06.2019 19:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	1	0	0	0	2	0	0	1	1	6	27	15	1	0	0	0	0	0	1	1	1	0	0	2	6	8	13	16	7	3	3	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0
02.06.2019 18:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	2	2	4	1	4	4	18	23	0	0	0	0	0	0	0	1	0	0	1	4	1	7	9	20	7	3	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
02.06.2019 17:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	5	2	20	17	1	0	0	0	0	0	0	1	0	0	0	0	0	3	12	13	5	6	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
02.06.2019 16:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	4	0	16	12	1	0	0	0	0	0	1	0	0	0	0	3	1	1	5	10	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.06.2019 15:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	5	14	0	1	0	0	0	0	0	0	0	0	0	2	1	4	6	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02.06.2019 14:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	5	8	2	0	0	0	0	1	0	0	1	1	0	1	0	3	7	9	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
02.06.2019 13:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	3	6	10	0	0	0	0	0	0	1	0	0	0	0	0	1	3	5	12	2	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
02.06.2019 12:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	12	8	0	0	0	0	0	0	0	0	0	1	0	0	1	3	8	12	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
02.06.2019 11:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	4	7	14	0	0	0	0	0	0	1	0	0	0	0	1	3	1	9	15	0	2	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
02.06.2019 10:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	1	1	4	9	6	0	0	1	0	0	1	1	1	1	0	0	0	3	3	10	11	2	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
02.06.2019 09:55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	5	11	21	0	0	0	0	0	0	1	0	1	1	0	1	3	7	17	30	6	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
02.06.2019 08:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	1	0	0	2	1	0	7	5	27	23	0	0	0	1	0	0	1	0	0	1	0	4	2	6	23	35	6	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
02.06.2019 07:55	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	3	1	3	2	28	33	0	0	0	0	0	3	0	0	1	1	0	2	1	7	16	31	10	2	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0
02.06.2019 06:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	2	2	1	5	6	29	39	0	2	0	0	0	0	0	1	1	0	1	2	3	6	12	25	6	5	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
02.06.2019 05:55	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	2	0	1	3	2	4	7	32	18	0	0	0	2	0	0	0	0	0	0	1	1	3	8	30	28	7	6	2	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0
02.06.2019 04:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	1	2	2	0	0	0	1	3	1	0	1	1	3	9	30	25	1	0	0	1	1	0	0	2	0	1	0	1	1	7	14	24	2	7	2	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
02.06.2019 03:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	1	0	0	1	2	2	4	23	30	1	0	0	0	0	0	0	0	0	0	1	2	2	12	18	40	8	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
02.06.2019 02:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	1	2	0	1	2	3	2	2	5	20	20	0	0	0	0	0	0	2	0	0	0	1	2	0	8	18	25	8	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
02.06.2019 01:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	1	0	2	6	27	38	0	0	0	0	0	0	0	1	1	1	1	2	0	4	16	17	13	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
02.06.2019 00:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	4	4	20	21	1	1	1	0	0	0	0	0	1	0	2	1	2	5	18	21	6	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.06.2019 23:55	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	2	19	11	0	0	0	0	0	1	0	1	0	0	0	2	1	5	10	10	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.06.2019 22:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	2	8	18	0	0	0	0	0	0	0	2	0	0	0	3	1	1	9	11	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
01.06.2019 21:55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	2	11	11	3	0	0	0	0	0	0	0	1	0	1	1	1	5	11	11	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.06.2019 20:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	3	2	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	10	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
01.06.2019 19:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	3	11	1	1	1	0	0	0	1	0	0	0	1	0	0	1	5	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01.06.2019 18:55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3	1	7	5	0	0	1	1	0	0	2	0	1	0	0	0	1	3	5	14	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
