zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
705,30.07.2019 00:06,2888.361,302.4807423575527,20,86
706,30.07.2019 01:06,2678.5570000000002,281.47483233603583,20,86
707,30.07.2019 02:06,2983.484,312.0035303777715,20,86
708,30.07.2019 03:06,3150.616,328.7305813423518,20,86
709,30.07.2019 04:06,3025.267,316.1854303936414,20,86
710,30.07.2019 05:06,2815.463,295.1817060451725,20,86
711,30.07.2019 06:06,2830.576,296.75292612094626,20,87
712,30.07.2019 07:06,2513.203,264.97398292796066,20,87
713,30.07.2019 08:06,2530.094,266.6657557292346,20,87
714,30.07.2019 09:06,2684.78,282.15660992086566,20,87
715,30.07.2019 10:06,2743.454,288.0299411843516,20,87
716,30.07.2019 11:06,2496.312,263.282175820616,20,87
